,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
MANA/USDT,"[[0.9726, 346.0]]","[[0.9755, 346.0]]",2022-08-02 22:43:55.549,51904205,MANA,USDT,67.5,0.9726,346.0,0.9755,346.0
MATIC/USDT,"[[0.893, 849.1]]","[[0.895, 6121.5]]",2022-08-02 22:43:55.617,48490293,MATIC,USDT,68.2,0.893,849.1,0.895,6121.5
POLY/USDT,"[[0.223, 1263.9]]","[[0.2248, 2669.4]]",2022-08-02 22:43:55.685,4305186,POLY,USDT,68.2,0.223,1263.9,0.2248,2669.4
SOL/USDT,"[[41.2877, 35.7]]","[[41.3091, 11.5]]",2022-08-02 22:43:55.756,552756302,SOL,USDT,70.7,41.2877,35.7,41.3091,11.5
TRX/USDT,"[[0.06855, 44250.6]]","[[0.06866, 11700.4]]",2022-08-02 22:43:55.824,16853728,TRX,USDT,68.3,0.06855,44250.6,0.06866,11700.4
USDC/USDT,"[[0.9997, 347189.0]]","[[0.9998, 187957.0]]",2022-08-02 22:43:55.896,1312175,USDC,USDT,71.6,0.9997,347189.0,0.9998,187957.0
UST/USDT,[],[],2022-08-02 22:43:55.974,1960270,UST,USDT,78.0,,,,
XRP/USDT,[],[],2022-08-02 22:43:56.042,100846158,XRP,USDT,68.4,,,,
ADA/BTC,"[[2.167e-05, 2992.0]]","[[2.172e-05, 14579.0]]",2022-08-02 22:43:56.110,124222333,ADA,BTC,67.5,2.167e-05,2992.0,2.172e-05,14579.0
BNB/BTC,"[[0.0123225, 0.9]]","[[0.0123311, 0.9]]",2022-08-02 22:43:56.178,247642397,BNB,BTC,68.4,0.0123225,0.9,0.0123311,0.9
ETH/BTC,"[[0.071381, 0.255]]","[[0.07143, 0.255]]",2022-08-02 22:43:56.249,401604572,ETH,BTC,70.7,0.071381,0.255,0.07143,0.255
MANA/BTC,"[[4.207e-05, 353.0]]","[[4.217e-05, 612.0]]",2022-08-02 22:43:56.322,14672651,MANA,BTC,72.5,4.207e-05,353.0,4.217e-05,612.0
MATIC/BTC,"[[3.864e-05, 279.6]]","[[3.869e-05, 279.6]]",2022-08-02 22:43:56.393,16633944,MATIC,BTC,71.4,3.864e-05,279.6,3.869e-05,279.6
POLY/BTC,"[[9.67e-06, 1156.0]]","[[9.73e-06, 1282.0]]",2022-08-02 22:43:56.461,2909886,POLY,BTC,67.8,9.67e-06,1156.0,9.73e-06,1282.0
SOL/BTC,"[[0.0017851, 95.0]]","[[0.001787, 12.1]]",2022-08-02 22:43:56.529,57825706,SOL,BTC,67.9,0.0017851,95.0,0.001787,12.1
TRX/BTC,"[[2.96e-06, 745566.0]]","[[2.98e-06, 202872.0]]",2022-08-02 22:43:56.602,1894960,TRX,BTC,73.1,2.96e-06,745566.0,2.98e-06,202872.0
XRP/BTC,[],[],2022-08-02 22:43:56.677,48000651,XRP,BTC,75.2,,,,
ADA/BUSD,"[[0.501, 4873.8]]","[[0.503, 15596.3]]",2022-08-02 22:43:56.744,9603103,ADA,BUSD,67.3,0.501,4873.8,0.503,15596.3
BNB/BUSD,"[[284.8733, 1.75]]","[[285.1912, 1.22]]",2022-08-02 22:43:56.811,213198608,BNB,BUSD,67.0,284.8733,1.75,285.1912,1.22
BTC/BUSD,"[[23114.07, 0.0405]]","[[23125.93, 0.0405]]",2022-08-02 22:43:56.882,576133250,BTC,BUSD,70.7,23114.07,0.0405,23125.93,0.0405
ETH/BUSD,"[[1649.88, 1.51475]]","[[1651.66, 0.32]]",2022-08-02 22:43:56.954,432422073,ETH,BUSD,72.3,1649.88,1.51475,1651.66,0.32
MANA/BUSD,"[[0.973, 587.0]]","[[0.9751, 307.0]]",2022-08-02 22:43:57.024,26927617,MANA,BUSD,69.2,0.973,587.0,0.9751,307.0
MATIC/BUSD,"[[0.89283, 1063.5]]","[[0.89456, 279.6]]",2022-08-02 22:43:57.093,349386805,MATIC,BUSD,69.2,0.89283,1063.5,0.89456,279.6
POLY/BUSD,"[[0.2231, 1166.6]]","[[0.2249, 3124.6]]",2022-08-02 22:43:57.164,4002420,POLY,BUSD,71.0,0.2231,1166.6,0.2249,3124.6
SOL/BUSD,"[[41.25, 48.04]]","[[41.37, 16.38]]",2022-08-02 22:43:57.233,41149010,SOL,BUSD,69.3,41.25,48.04,41.37,16.38
TRX/BUSD,"[[0.06856, 11625.0]]","[[0.06868, 4372.2]]",2022-08-02 22:43:57.300,11049616,TRX,BUSD,67.4,0.06856,11625.0,0.06868,4372.2
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-02 22:43:57.376,645683,USDC,BUSD,75.3,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-02 22:43:57.443,28045681,XRP,BUSD,66.7,,,,
BTC/USDC,"[[23114.9, 0.055]]","[[23124.69, 0.108134]]",2022-08-02 22:43:57.509,275654696,BTC,USDC,66.4,23114.9,0.055,23124.69,0.108134
ETH/USDC,"[[1649.96, 0.305]]","[[1650.7, 0.305]]",2022-08-02 22:43:57.579,99455780,ETH,USDC,70.0,1649.96,0.305,1650.7,0.305
BTC/UST,[],[],2022-08-02 22:43:57.646,2296799,BTC,UST,66.7,,,,
