,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
MANA/BTC,"[[4.113e-05, 465.0]]","[[4.122e-05, 6.0]]",2022-07-29 13:58:37.323,14434206,MANA,BTC,61.3,4.113e-05,465.0,4.122e-05,6.0
MATIC/BTC,"[[3.946e-05, 267.1]]","[[3.953e-05, 846.6]]",2022-07-29 13:58:37.392,16313516,MATIC,BTC,68.5,3.946e-05,267.1,3.953e-05,846.6
POLY/BTC,"[[8.9e-06, 1042.0]]","[[8.94e-06, 1015.0]]",2022-07-29 13:58:37.458,2826780,POLY,BTC,66.0,8.9e-06,1042.0,8.94e-06,1015.0
SOL/BTC,"[[0.0017809, 16.63]]","[[0.0017841, 11.82]]",2022-07-29 13:58:37.518,56245505,SOL,BTC,59.9,0.0017809,16.63,0.0017841,11.82
TRX/BTC,"[[2.94e-06, 51180.0]]","[[2.96e-06, 344.0]]",2022-07-29 13:58:37.590,1858474,TRX,BTC,72.1,2.94e-06,51180.0,2.96e-06,344.0
XRP/BTC,[],[],2022-07-29 13:58:37.654,48000651,XRP,BTC,64.5,,,,
ADA/BUSD,"[[0.524, 113.0]]","[[0.525, 994.4]]",2022-07-29 13:58:37.721,9489381,ADA,BUSD,66.5,0.524,113.0,0.525,994.4
BNB/BUSD,"[[286.7931, 27.08]]","[[287.3873, 2.49]]",2022-07-29 13:58:37.785,212304546,BNB,BUSD,63.8,286.7931,27.08,287.3873,2.49
BTC/BUSD,"[[23698.64, 0.042]]","[[23710.96, 0.044448]]",2022-07-29 13:58:37.849,572799819,BTC,BUSD,64.4,23698.64,0.042,23710.96,0.044448
ETH/BUSD,"[[1698.49, 0.28]]","[[1699.35, 0.39687]]",2022-07-29 13:58:37.910,427914813,ETH,BUSD,60.6,1698.49,0.28,1699.35,0.39687
MANA/BUSD,"[[0.9745, 1024.0]]","[[0.9787, 306.0]]",2022-07-29 13:58:37.970,26536046,MANA,BUSD,59.9,0.9745,1024.0,0.9787,306.0
MATIC/BUSD,"[[0.93522, 267.1]]","[[0.93692, 1546.0]]",2022-07-29 13:58:38.043,346923253,MATIC,BUSD,73.0,0.93522,267.1,0.93692,1546.0
POLY/BUSD,"[[0.211, 1179.4]]","[[0.212, 1696.4]]",2022-07-29 13:58:38.109,3916041,POLY,BUSD,66.3,0.211,1179.4,0.212,1696.4
SOL/BUSD,"[[42.19, 18.76]]","[[42.37, 29.5]]",2022-07-29 13:58:38.169,40535342,SOL,BUSD,60.0,42.19,18.76,42.37,29.5
TRX/BUSD,"[[0.06995, 18943.2]]","[[0.07015, 5133.4]]",2022-07-29 13:58:38.228,10822205,TRX,BUSD,59.3,0.06995,18943.2,0.07015,5133.4
USDC/BUSD,"[[0.9999, 339973.88]]","[[1.0001, 313770.41]]",2022-07-29 13:58:38.291,644651,USDC,BUSD,62.3,0.9999,339973.88,1.0001,313770.41
XRP/BUSD,[],[],2022-07-29 13:58:38.348,28045681,XRP,BUSD,57.0,,,,
BTC/USDC,"[[23698.64, 0.05]]","[[23711.46, 0.05]]",2022-07-29 13:58:38.410,269469807,BTC,USDC,62.0,23698.64,0.05,23711.46,0.05
ETH/USDC,"[[1697.82, 6.0468]]","[[1699.93, 0.3026]]",2022-07-29 13:58:38.475,95341961,ETH,USDC,65.4,1697.82,6.0468,1699.93,0.3026
BTC/UST,[],[],2022-07-29 13:58:38.537,2296799,BTC,UST,61.9,,,,
