,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
LINK/USD,"[[7.1127, 33.5]]","[[7.1182, 33.5]]",2022-08-03 00:40:22.060,1012606672,LINK,USD,72.5,7.1127,33.5,7.1182,33.5
LPT/USD,"[[10.81, 23.92]]","[[10.85, 47.27]]",2022-08-03 00:40:22.139,17125003,LPT,USD,79.4,10.81,23.92,10.85,47.27
LRC/USD,"[[0.3943, 1992.0]]","[[0.3954, 743.0]]",2022-08-03 00:40:22.212,91626294,LRC,USD,72.5,0.3943,1992.0,0.3954,743.0
LTC/USD,"[[57.12, 2.97371]]","[[57.19, 4.0]]",2022-08-03 00:40:22.287,697649276,LTC,USD,75.2,57.12,2.97371,57.19,4.0
MANA/USD,"[[0.9428, 250.0]]","[[0.9439, 250.0]]",2022-08-03 00:40:22.357,741513167,MANA,USD,70.0,0.9428,250.0,0.9439,250.0
MATIC/USD,"[[0.8675, 708.9]]","[[0.8676, 1213.0]]",2022-08-03 00:40:22.427,1112745109,MATIC,USD,69.6,0.8675,708.9,0.8676,1213.0
NEAR/USD,"[[4.252, 79.2]]","[[4.255, 120.0]]",2022-08-03 00:40:22.498,158833989,NEAR,USD,71.2,4.252,79.2,4.255,120.0
OMG/USD,"[[2.1044, 37.0]]","[[2.1092, 142.38]]",2022-08-03 00:40:22.570,496213355,OMG,USD,72.6,2.1044,37.0,2.1092,142.38
ONE/USD,"[[0.0215, 577526.5]]","[[0.0216, 1806951.3]]",2022-08-03 00:40:22.641,303704743,ONE,USD,70.3,0.0215,577526.5,0.0216,1806951.3
POLY/USD,"[[0.2192, 1318.1]]","[[0.2204, 1411.3]]",2022-08-03 00:40:22.712,6425520,POLY,USD,71.2,0.2192,1318.1,0.2204,1411.3
SOL/USD,"[[38.2414, 13.53]]","[[38.2582, 3.68]]",2022-08-03 00:40:22.784,1316156097,SOL,USD,71.7,38.2414,13.53,38.2582,3.68
TRX/USD,"[[0.0678, 121337.3]]","[[0.0679, 17303.7]]",2022-08-03 00:40:22.852,9418107,TRX,USD,68.2,0.0678,121337.3,0.0679,17303.7
UNI/USD,"[[8.1325, 40.0]]","[[8.1506, 106.53]]",2022-08-03 00:40:22.925,452337106,UNI,USD,72.8,8.1325,40.0,8.1506,106.53
USDC/USD,"[[1.0, 232366.75]]","[[1.0001, 247142.15]]",2022-08-03 00:40:22.995,23323485,USDC,USD,70.6,1.0,232366.75,1.0001,247142.15
USDT/USD,"[[1.0002, 413460.81]]","[[1.0003, 290401.32]]",2022-08-03 00:40:23.064,67605505,USDT,USD,68.4,1.0002,413460.81,1.0003,290401.32
UST/USD,[],[],2022-08-03 00:40:23.141,3225972,UST,USD,77.3,,,,
VET/USD,"[[0.0274, 5094412.0]]","[[0.0275, 196230.0]]",2022-08-03 00:40:23.217,370219490,VET,USD,76.5,0.0274,5094412.0,0.0275,196230.0
XRP/USD,[],[],2022-08-03 00:40:23.288,119696569,XRP,USD,70.9,,,,
XTZ/USD,"[[1.6899, 44.0]]","[[1.6922, 184.0]]",2022-08-03 00:40:23.365,447833158,XTZ,USD,76.8,1.6899,44.0,1.6922,184.0
ADA/USDT,"[[0.49111, 63.7]]","[[0.49138, 490.0]]",2022-08-03 00:40:23.439,637754980,ADA,USDT,74.2,0.49111,63.7,0.49138,490.0
ALGO/USDT,"[[0.3208, 115.0]]","[[0.3213, 62.0]]",2022-08-03 00:40:23.512,56816663,ALGO,USDT,72.5,0.3208,115.0,0.3213,62.0
ATOM/USDT,"[[9.725, 44.422]]","[[9.736, 50.2]]",2022-08-03 00:40:23.582,329134926,ATOM,USDT,70.3,9.725,44.422,9.736,50.2
AVAX/USDT,"[[22.49, 13.23]]","[[22.51, 13.14]]",2022-08-03 00:40:23.651,175828361,AVAX,USDT,68.6,22.49,13.23,22.51,13.14
BCH/USDT,"[[130.94, 0.39189]]","[[131.41, 0.42584]]",2022-08-03 00:40:23.720,356777097,BCH,USDT,68.7,130.94,0.39189,131.41,0.42584
BNB/USDT,"[[280.4199, 3.3]]","[[280.7069, 0.9]]",2022-08-03 00:40:23.788,787139422,BNB,USDT,68.0,280.4199,3.3,280.7069,0.9
BTC/USDT,"[[22833.93, 0.105]]","[[22842.7, 0.008923]]",2022-08-03 00:40:23.856,1254817515,BTC,USDT,68.4,22833.93,0.105,22842.7,0.008923
BUSD/USDT,"[[0.9996, 110616.11]]","[[0.9997, 67905.83]]",2022-08-03 00:40:23.926,3778830,BUSD,USDT,70.3,0.9996,110616.11,0.9997,67905.83
DOT/USDT,"[[7.81, 787.44]]","[[7.83, 73.09]]",2022-08-03 00:40:23.997,54349205,DOT,USDT,70.7,7.81,787.44,7.83,73.09
EOS/USDT,"[[1.158, 995.9]]","[[1.163, 258.4]]",2022-08-03 00:40:24.078,17983725,EOS,USDT,80.9,1.158,995.9,1.163,258.4
ETH/USDT,"[[1608.64, 0.71476]]","[[1610.04, 0.9]]",2022-08-03 00:40:24.150,1174857340,ETH,USDT,72.2,1608.64,0.71476,1610.04,0.9
LINK/USDT,"[[7.1, 66.51]]","[[7.12, 126.27]]",2022-08-03 00:40:24.225,26437141,LINK,USDT,74.9,7.1,66.51,7.12,126.27
LPT/USDT,"[[10.81, 22.03]]","[[10.84, 23.92]]",2022-08-03 00:40:24.305,11339637,LPT,USDT,79.6,10.81,22.03,10.84,23.92
LRC/USDT,"[[0.3949, 170.0]]","[[0.3953, 509.0]]",2022-08-03 00:40:24.376,66860335,LRC,USDT,71.3,0.3949,170.0,0.3953,509.0
LTC/USDT,"[[57.14, 0.18951]]","[[57.21, 3.49849]]",2022-08-03 00:40:24.460,446590554,LTC,USDT,84.0,57.14,0.18951,57.21,3.49849
MANA/USDT,"[[0.9419, 82.0]]","[[0.9436, 322.0]]",2022-08-03 00:40:24.531,51919740,MANA,USDT,70.6,0.9419,82.0,0.9436,322.0
MATIC/USDT,"[[0.867, 400.0]]","[[0.868, 812.7]]",2022-08-03 00:40:24.603,48512707,MATIC,USDT,72.0,0.867,400.0,0.868,812.7
NEAR/USDT,"[[4.244, 247.3]]","[[4.256, 71.1]]",2022-08-03 00:40:24.674,62485080,NEAR,USDT,70.9,4.244,247.3,4.256,71.1
OMG/USDT,"[[2.103, 118.6]]","[[2.11, 239.2]]",2022-08-03 00:40:24.747,15308799,OMG,USDT,73.0,2.103,118.6,2.11,239.2
ONE/USDT,"[[0.02149, 30739.2]]","[[0.02151, 18799.9]]",2022-08-03 00:40:24.821,299121418,ONE,USDT,74.2,0.02149,30739.2,0.02151,18799.9
POLY/USDT,"[[0.2189, 1781.7]]","[[0.2203, 897.2]]",2022-08-03 00:40:24.893,4306391,POLY,USDT,72.5,0.2189,1781.7,0.2203,897.2
SOL/USDT,"[[38.1963, 15.19]]","[[38.2168, 11.5]]",2022-08-03 00:40:24.964,553003217,SOL,USDT,70.6,38.1963,15.19,38.2168,11.5
TRX/USDT,"[[0.06768, 175417.1]]","[[0.06784, 11894.7]]",2022-08-03 00:40:25.037,16858864,TRX,USDT,72.8,0.06768,175417.1,0.06784,11894.7
UNI/USDT,"[[8.1148, 123.02]]","[[8.1416, 38.56]]",2022-08-03 00:40:25.108,216169554,UNI,USDT,71.2,8.1148,123.02,8.1416,38.56
USDC/USDT,"[[0.9997, 347943.0]]","[[0.9998, 185096.0]]",2022-08-03 00:40:25.180,1312266,USDC,USDT,71.7,0.9997,347943.0,0.9998,185096.0
UST/USDT,[],[],2022-08-03 00:40:25.248,1960270,UST,USDT,68.4,,,,
VET/USDT,"[[0.02733, 18500.0]]","[[0.027398, 28500.0]]",2022-08-03 00:40:25.321,622272113,VET,USDT,73.1,0.02733,18500.0,0.027398,28500.0
XRP/USDT,[],[],2022-08-03 00:40:25.391,100846158,XRP,USDT,69.9,,,,
ADA/BTC,"[[2.15e-05, 33.0]]","[[2.153e-05, 2898.0]]",2022-08-03 00:40:25.462,124227969,ADA,BTC,71.2,2.15e-05,33.0,2.153e-05,2898.0
ATOM/BTC,"[[0.0004255, 819.07]]","[[0.0004264, 77.01]]",2022-08-03 00:40:25.532,21673882,ATOM,BTC,69.8,0.0004255,819.07,0.0004264,77.01
AVAX/BTC,"[[0.000985, 2.0]]","[[0.0009857, 11.1]]",2022-08-03 00:40:25.603,24708609,AVAX,BTC,70.9,0.000985,2.0,0.0009857,11.1
BCH/BTC,"[[0.00575, 0.018]]","[[0.005754, 1.743]]",2022-08-03 00:40:25.673,172849179,BCH,BTC,70.0,0.00575,0.018,0.005754,1.743
BNB/BTC,"[[0.0122919, 0.01]]","[[0.012292, 3.34]]",2022-08-03 00:40:25.746,247652390,BNB,BTC,72.5,0.0122919,0.01,0.012292,3.34
DOT/BTC,"[[0.000342, 1741.94]]","[[0.0003427, 106.41]]",2022-08-03 00:40:25.814,22615016,DOT,BTC,68.3,0.000342,1741.94,0.0003427,106.41
ETH/BTC,"[[0.070437, 0.255]]","[[0.070483, 0.255]]",2022-08-03 00:40:25.889,401681710,ETH,BTC,74.7,0.070437,0.255,0.070483,0.255
LINK/BTC,"[[0.00031122, 32.6]]","[[0.00031183, 33.0]]",2022-08-03 00:40:25.960,161558586,LINK,BTC,70.9,0.00031122,32.6,0.00031183,33.0
LRC/BTC,"[[1.729e-05, 2314.0]]","[[1.732e-05, 414.0]]",2022-08-03 00:40:26.030,11537114,LRC,BTC,70.6,1.729e-05,2314.0,1.732e-05,414.0
LTC/BTC,"[[0.002502, 0.5]]","[[0.002505, 9.32]]",2022-08-03 00:40:26.102,145209340,LTC,BTC,71.9,0.002502,0.5,0.002505,9.32
MANA/BTC,"[[4.124e-05, 636.0]]","[[4.131e-05, 305.0]]",2022-08-03 00:40:26.172,14677059,MANA,BTC,69.9,4.124e-05,636.0,4.131e-05,305.0
MATIC/BTC,"[[3.794e-05, 13.2]]","[[3.799e-05, 290.9]]",2022-08-03 00:40:26.247,16639564,MATIC,BTC,74.8,3.794e-05,13.2,3.799e-05,290.9
POLY/BTC,"[[9.58e-06, 1222.0]]","[[9.63e-06, 900.0]]",2022-08-03 00:40:26.320,2910906,POLY,BTC,73.1,9.58e-06,1222.0,9.63e-06,900.0
SOL/BTC,"[[0.0016716, 0.36]]","[[0.0016732, 0.08]]",2022-08-03 00:40:26.388,57857344,SOL,BTC,68.1,0.0016716,0.36,0.0016732,0.08
TRX/BTC,"[[2.96e-06, 5091.0]]","[[2.98e-06, 204645.0]]",2022-08-03 00:40:26.457,1895433,TRX,BTC,69.0,2.96e-06,5091.0,2.98e-06,204645.0
UNI/BTC,"[[0.00035595, 1.0]]","[[0.00035623, 61.0]]",2022-08-03 00:40:26.527,126056567,UNI,BTC,69.8,0.00035595,1.0,0.00035623,61.0
VET/BTC,"[[1.19e-06, 1685489.0]]","[[1.2e-06, 885334.0]]",2022-08-03 00:40:26.600,55011703,VET,BTC,72.8,1.19e-06,1685489.0,1.2e-06,885334.0
XRP/BTC,[],[],2022-08-03 00:40:26.675,48000651,XRP,BTC,74.7,,,,
XTZ/BTC,"[[7.41e-05, 62.06]]","[[7.42e-05, 359.35]]",2022-08-03 00:40:26.745,78479977,XTZ,BTC,70.6,7.41e-05,62.06,7.42e-05,359.35
ADA/BUSD,"[[0.49, 24500.9]]","[[0.492, 920.3]]",2022-08-03 00:40:26.815,9605464,ADA,BUSD,69.6,0.49,24500.9,0.492,920.3
ALGO/BUSD,"[[0.3205, 311.76]]","[[0.3213, 62.3]]",2022-08-03 00:40:26.890,180526116,ALGO,BUSD,75.4,0.3205,311.76,0.3213,62.3
BNB/BUSD,"[[280.442, 3.5]]","[[281.0245, 0.5]]",2022-08-03 00:40:26.965,213218760,BNB,BUSD,74.8,280.442,3.5,281.0245,0.5
BTC/BUSD,"[[22839.17, 0.0405]]","[[22854.2, 0.0405]]",2022-08-03 00:40:27.036,576187347,BTC,BUSD,70.9,22839.17,0.0405,22854.2,0.0405
EOS/BUSD,"[[1.1589, 258.45]]","[[1.1626, 258.4]]",2022-08-03 00:40:27.108,119668910,EOS,BUSD,72.0,1.1589,258.45,1.1626,258.4
ETH/BUSD,"[[1609.03, 0.32]]","[[1610.47, 1.87295]]",2022-08-03 00:40:27.179,432502439,ETH,BUSD,70.8,1609.03,0.32,1610.47,1.87295
LPT/BUSD,"[[10.81, 45.84]]","[[10.83, 20.6]]",2022-08-03 00:40:27.247,10970291,LPT,BUSD,68.4,10.81,45.84,10.83,20.6
MANA/BUSD,"[[0.942, 318.0]]","[[0.9441, 317.0]]",2022-08-03 00:40:27.320,26937340,MANA,BUSD,72.9,0.942,318.0,0.9441,317.0
MATIC/BUSD,"[[0.86724, 23.0]]","[[0.86823, 564.4]]",2022-08-03 00:40:27.390,349417872,MATIC,BUSD,69.9,0.86724,23.0,0.86823,564.4
NEAR/BUSD,"[[4.245, 177.8]]","[[4.257, 61.7]]",2022-08-03 00:40:27.458,39889861,NEAR,BUSD,68.3,4.245,177.8,4.257,61.7
OMG/BUSD,"[[2.1044, 142.35]]","[[2.1099, 142.36]]",2022-08-03 00:40:27.537,172103164,OMG,BUSD,78.9,2.1044,142.35,2.1099,142.36
ONE/BUSD,"[[0.021482, 4873.0]]","[[0.021553, 13932.0]]",2022-08-03 00:40:27.610,81951301,ONE,BUSD,72.7,0.021482,4873.0,0.021553,13932.0
POLY/BUSD,"[[0.2189, 1978.2]]","[[0.2204, 1338.3]]",2022-08-03 00:40:27.689,4003582,POLY,BUSD,79.0,0.2189,1978.2,0.2204,1338.3
SOL/BUSD,"[[38.22, 1.66]]","[[38.25, 6.11]]",2022-08-03 00:40:27.779,41164369,SOL,BUSD,89.4,38.22,1.66,38.25,6.11
TRX/BUSD,"[[0.0677, 87300.3]]","[[0.06783, 29516.1]]",2022-08-03 00:40:27.847,11054478,TRX,BUSD,68.5,0.0677,87300.3,0.06783,29516.1
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-03 00:40:27.915,645717,USDC,BUSD,68.3,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-03 00:40:27.986,28045681,XRP,BUSD,70.3,,,,
XTZ/BUSD,"[[1.6873, 60.81]]","[[1.6965, 771.42]]",2022-08-03 00:40:28.065,126790092,XTZ,BUSD,79.6,1.6873,60.81,1.6965,771.42
BTC/USDC,"[[22836.51, 0.052887]]","[[22851.9, 0.00302]]",2022-08-03 00:40:28.135,275784946,BTC,USDC,69.7,22836.51,0.052887,22851.9,0.00302
ETH/USDC,"[[1608.87, 5.2182]]","[[1610.08, 0.305]]",2022-08-03 00:40:28.211,99515717,ETH,USDC,75.8,1608.87,5.2182,1610.08,0.305
BTC/UST,[],[],2022-08-03 00:40:28.283,2296799,BTC,UST,71.8,,,,
