,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
BCH/USDT,"[[138.55, 0.26813]]","[[139.04, 0.23475]]",2022-08-03 15:50:12.503,356821815,BCH,USDT,72.6,138.55,0.26813,139.04,0.23475
BNB/USDT,"[[297.3178, 0.9]]","[[297.668, 1.6]]",2022-08-03 15:50:12.568,787460162,BNB,USDT,65.4,297.3178,0.9,297.668,1.6
BTC/USDT,"[[23352.74, 0.107034]]","[[23360.2, 0.105]]",2022-08-03 15:50:12.797,1256991974,BTC,USDT,229.2,23352.74,0.107034,23360.2,0.105
BUSD/USDT,"[[0.9997, 303276.47]]","[[0.9998, 281679.67]]",2022-08-03 15:50:12.857,3781762,BUSD,USDT,59.7,0.9997,303276.47,0.9998,281679.67
DOT/USDT,"[[8.27, 151.66]]","[[8.29, 30.17]]",2022-08-03 15:50:12.927,54415729,DOT,USDT,71.0,8.27,151.66,8.29,30.17
EOS/USDT,"[[1.216, 246.6]]","[[1.221, 1204.6]]",2022-08-03 15:50:12.991,18000962,EOS,USDT,63.7,1.216,246.6,1.221,1204.6
ETH/USDT,"[[1656.3, 0.9]]","[[1657.35, 0.9]]",2022-08-03 15:50:13.050,1176200862,ETH,USDT,58.9,1656.3,0.9,1657.35,0.9
LINK/USDT,"[[7.51, 660.32]]","[[7.53, 163.13]]",2022-08-03 15:50:13.190,26527116,LINK,USDT,140.6,7.51,660.32,7.53,163.13
LPT/USDT,"[[11.15, 346.77]]","[[11.19, 159.58]]",2022-08-03 15:50:13.252,11404144,LPT,USDT,61.9,11.15,346.77,11.19,159.58
LRC/USDT,"[[0.4153, 457.0]]","[[0.4166, 528.0]]",2022-08-03 15:50:13.314,66964575,LRC,USDT,61.4,0.4153,457.0,0.4166,528.0
LTC/USDT,"[[59.17, 10.62413]]","[[59.27, 5.22912]]",2022-08-03 15:50:13.372,446670491,LTC,USDT,58.3,59.17,10.62413,59.27,5.22912
MANA/USDT,"[[0.9948, 346.0]]","[[0.9973, 1002.0]]",2022-08-03 15:50:13.432,52011740,MANA,USDT,59.9,0.9948,346.0,0.9973,1002.0
MATIC/USDT,"[[0.909, 5555.5]]","[[0.91, 274.6]]",2022-08-03 15:50:13.496,48633484,MATIC,USDT,64.7,0.909,5555.5,0.91,274.6
NEAR/USDT,"[[4.455, 576.6]]","[[4.467, 223.8]]",2022-08-03 15:50:13.558,62627656,NEAR,USDT,61.9,4.455,576.6,4.467,223.8
OMG/USDT,"[[2.215, 112.8]]","[[2.222, 256.3]]",2022-08-03 15:50:13.622,15344934,OMG,USDT,63.5,2.215,112.8,2.222,256.3
ONE/USDT,"[[0.02251, 21500.0]]","[[0.02254, 21500.0]]",2022-08-03 15:50:13.924,299246840,ONE,USDT,302.4,0.02251,21500.0,0.02254,21500.0
POLY/USDT,"[[0.2223, 2018.1]]","[[0.2235, 2892.5]]",2022-08-03 15:50:13.983,4313848,POLY,USDT,59.0,0.2223,2018.1,0.2235,2892.5
SOL/USDT,"[[40.0521, 11.5]]","[[40.0681, 11.5]]",2022-08-03 15:50:14.043,555124790,SOL,USDT,60.0,40.0521,11.5,40.0681,11.5
TRX/USDT,"[[0.06868, 3493.5]]","[[0.0688, 107655.8]]",2022-08-03 15:50:14.110,16893772,TRX,USDT,66.9,0.06868,3493.5,0.0688,107655.8
UNI/USDT,"[[9.0489, 55.24]]","[[9.0682, 45.34]]",2022-08-03 15:50:14.262,216262692,UNI,USDT,152.7,9.0489,55.24,9.0682,45.34
USDC/USDT,"[[0.9997, 378712.0]]","[[0.9999, 377749.0]]",2022-08-03 15:50:14.326,1312529,USDC,USDT,63.4,0.9997,378712.0,0.9999,377749.0
UST/USDT,[],[],2022-08-03 15:50:14.389,1960270,UST,USDT,63.2,,,,
VET/USDT,"[[0.029616, 18500.0]]","[[0.029642, 18500.0]]",2022-08-03 15:50:14.450,622540786,VET,USDT,61.6,0.029616,18500.0,0.029642,18500.0
XRP/USDT,[],[],2022-08-03 15:50:14.512,100846158,XRP,USDT,61.7,,,,
ADA/BTC,"[[2.18e-05, 980.0]]","[[2.185e-05, 726.0]]",2022-08-03 15:50:14.614,124259965,ADA,BTC,102.2,2.18e-05,980.0,2.185e-05,726.0
ATOM/BTC,"[[0.0004424, 24.18]]","[[0.0004432, 123.79]]",2022-08-03 15:50:14.892,21768167,ATOM,BTC,277.9,0.0004424,24.18,0.0004432,123.79
AVAX/BTC,"[[0.0010196, 519.75]]","[[0.0010217, 5.89]]",2022-08-03 15:50:14.953,24797545,AVAX,BTC,60.8,0.0010196,519.75,0.0010217,5.89
BCH/BTC,"[[0.005927, 0.038]]","[[0.005954, 0.72]]",2022-08-03 15:50:15.020,172865149,BCH,BTC,67.9,0.005927,0.038,0.005954,0.72
BNB/BTC,"[[0.0127288, 0.9]]","[[0.0127438, 3.75]]",2022-08-03 15:50:15.085,247739579,BNB,BTC,64.9,0.0127288,0.9,0.0127438,3.75
DOT/BTC,"[[0.0003538, 30.23]]","[[0.0003548, 30.15]]",2022-08-03 15:50:15.147,22694545,DOT,BTC,61.9,0.0003538,30.23,0.0003548,30.15
ETH/BTC,"[[0.07093, 0.255]]","[[0.070963, 0.255]]",2022-08-03 15:50:15.282,402473642,ETH,BTC,135.0,0.07093,0.255,0.070963,0.255
LINK/BTC,"[[0.00032171, 1888.5]]","[[0.00032212, 31.3]]",2022-08-03 15:50:15.345,161598429,LINK,BTC,63.3,0.00032171,1888.5,0.00032212,31.3
LRC/BTC,"[[1.778e-05, 1009.0]]","[[1.785e-05, 563.0]]",2022-08-03 15:50:15.407,11548511,LRC,BTC,61.7,1.778e-05,1009.0,1.785e-05,563.0
LTC/BTC,"[[0.002532, 5.66]]","[[0.002538, 129.66]]",2022-08-03 15:50:15.467,145232137,LTC,BTC,60.0,0.002532,5.66,0.002538,129.66
MANA/BTC,"[[4.258e-05, 284.0]]","[[4.268e-05, 275.0]]",2022-08-03 15:50:15.535,14703625,MANA,BTC,68.4,4.258e-05,284.0,4.268e-05,275.0
MATIC/BTC,"[[3.892e-05, 274.8]]","[[3.897e-05, 274.6]]",2022-08-03 15:50:15.597,16673829,MATIC,BTC,61.6,3.892e-05,274.8,3.897e-05,274.6
POLY/BTC,"[[9.52e-06, 1006.0]]","[[9.56e-06, 1205.0]]",2022-08-03 15:50:15.657,2916428,POLY,BTC,60.2,9.52e-06,1006.0,9.56e-06,1205.0
SOL/BTC,"[[0.0017134, 12.48]]","[[0.0017158, 190.22]]",2022-08-03 15:50:15.940,58210757,SOL,BTC,283.1,0.0017134,12.48,0.0017158,190.22
TRX/BTC,"[[2.94e-06, 7315.0]]","[[2.96e-06, 204706.0]]",2022-08-03 15:50:16.004,1898332,TRX,BTC,63.6,2.94e-06,7315.0,2.96e-06,204706.0
UNI/BTC,"[[0.00038747, 8.0]]","[[0.00038812, 55.0]]",2022-08-03 15:50:16.065,126137321,UNI,BTC,61.6,0.00038747,8.0,0.00038812,55.0
VET/BTC,"[[1.26e-06, 54967.0]]","[[1.27e-06, 7887.0]]",2022-08-03 15:50:16.137,55024556,VET,BTC,72.4,1.26e-06,54967.0,1.27e-06,7887.0
XRP/BTC,[],[],2022-08-03 15:50:16.204,48000651,XRP,BTC,66.2,,,,
XTZ/BTC,"[[7.53e-05, 379.79]]","[[7.55e-05, 51.52]]",2022-08-03 15:50:16.357,78493113,XTZ,BTC,153.0,7.53e-05,379.79,7.55e-05,51.52
ADA/BUSD,"[[0.509, 4942.3]]","[[0.511, 4970.0]]",2022-08-03 15:50:16.425,9615690,ADA,BUSD,68.0,0.509,4942.3,0.511,4970.0
ALGO/BUSD,"[[0.3311, 729.03]]","[[0.3317, 90.45]]",2022-08-03 15:50:16.482,180618835,ALGO,BUSD,57.2,0.3311,729.03,0.3317,90.45
BNB/BUSD,"[[297.2568, 1.68]]","[[297.9627, 2.03]]",2022-08-03 15:50:16.560,213327472,BNB,BUSD,78.2,297.2568,1.68,297.9627,2.03
BTC/BUSD,"[[23356.42, 0.0405]]","[[23363.69, 0.0405]]",2022-08-03 15:50:16.631,576869572,BTC,BUSD,71.5,23356.42,0.0405,23363.69,0.0405
EOS/BUSD,"[[1.216, 246.7]]","[[1.2179, 246.34]]",2022-08-03 15:50:16.689,119709218,EOS,BUSD,57.3,1.216,246.7,1.2179,246.34
ETH/BUSD,"[[1656.61, 0.32]]","[[1658.39, 1.82748]]",2022-08-03 15:50:16.748,433275704,ETH,BUSD,59.8,1656.61,0.32,1658.39,1.82748
LPT/BUSD,"[[11.16, 43.8]]","[[11.19, 23.14]]",2022-08-03 15:50:16.988,11042965,LPT,BUSD,239.9,11.16,43.8,11.19,23.14
MANA/BUSD,"[[0.9942, 476.0]]","[[0.9968, 213.0]]",2022-08-03 15:50:17.073,26984542,MANA,BUSD,85.0,0.9942,476.0,0.9968,213.0
MATIC/BUSD,"[[0.90929, 274.9]]","[[0.91047, 483.1]]",2022-08-03 15:50:17.134,349673594,MATIC,BUSD,60.8,0.90929,274.9,0.91047,483.1
NEAR/BUSD,"[[4.456, 67.3]]","[[4.466, 67.1]]",2022-08-03 15:50:17.193,39978995,NEAR,BUSD,59.1,4.456,67.3,4.466,67.1
OMG/BUSD,"[[2.2164, 135.35]]","[[2.2218, 135.02]]",2022-08-03 15:50:17.252,172170579,OMG,BUSD,59.3,2.2164,135.35,2.2218,135.02
ONE/BUSD,"[[0.022493, 13337.0]]","[[0.02255, 11973.0]]",2022-08-03 15:50:17.380,82004972,ONE,BUSD,128.4,0.022493,13337.0,0.02255,11973.0
POLY/BUSD,"[[0.2223, 2037.1]]","[[0.2236, 1403.1]]",2022-08-03 15:50:17.462,4011287,POLY,BUSD,81.8,0.2223,2037.1,0.2236,1403.1
SOL/BUSD,"[[40.01, 8.74]]","[[40.09, 6.75]]",2022-08-03 15:50:17.519,41269496,SOL,BUSD,56.9,40.01,8.74,40.09,6.75
TRX/BUSD,"[[0.06869, 4367.2]]","[[0.06882, 55221.8]]",2022-08-03 15:50:17.583,11083760,TRX,BUSD,63.9,0.06869,4367.2,0.06882,55221.8
USDC/BUSD,"[[0.9999, 376066.84]]","[[1.0001, 372095.78]]",2022-08-03 15:50:17.642,645863,USDC,BUSD,58.6,0.9999,376066.84,1.0001,372095.78
XRP/BUSD,[],[],2022-08-03 15:50:17.707,28045681,XRP,BUSD,65.4,,,,
XTZ/BUSD,"[[1.7575, 43.12]]","[[1.7697, 153.71]]",2022-08-03 15:50:17.767,126808178,XTZ,BUSD,60.3,1.7575,43.12,1.7697,153.71
BTC/USDC,"[[23345.64, 0.002953]]","[[23362.46, 0.002953]]",2022-08-03 15:50:18.036,277922586,BTC,USDC,268.8,23345.64,0.002953,23362.46,0.002953
ETH/USDC,"[[1656.56, 0.305]]","[[1657.72, 1.8131]]",2022-08-03 15:50:18.095,100189309,ETH,USDC,59.6,1656.56,0.305,1657.72,1.8131
BTC/UST,[],[],2022-08-03 15:50:18.156,2296799,BTC,UST,60.2,,,,
