,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
TRX/USD,"[[0.0701, 16357.2]]","[[0.0702, 15733.0]]",2022-08-07 17:20:25.502,9589086,TRX,USD,65.4,0.0701,16357.2,0.0702,15733.0
UNI/USD,"[[8.9363, 40.0]]","[[8.9608, 49.78]]",2022-08-07 17:20:25.573,452827557,UNI,USD,70.4,8.9363,40.0,8.9608,49.78
USDC/USD,"[[1.0, 140080.65]]","[[1.0001, 400866.73]]",2022-08-07 17:20:25.645,23382638,USDC,USD,72.3,1.0,140080.65,1.0001,400866.73
USDT/USD,"[[1.0001, 903659.52]]","[[1.0002, 694343.14]]",2022-08-07 17:20:25.717,67840652,USDT,USD,71.6,1.0001,903659.52,1.0002,694343.14
UST/USD,[],[],2022-08-07 17:20:25.792,3225972,UST,USD,75.6,,,,
VET/USD,"[[0.0314, 522155.0]]","[[0.0315, 89042.0]]",2022-08-07 17:20:25.873,370949737,VET,USD,81.1,0.0314,522155.0,0.0315,89042.0
XRP/USD,[],[],2022-08-07 17:20:25.950,119696569,XRP,USD,76.5,,,,
XTZ/USD,"[[1.9159, 135.0]]","[[1.9176, 135.0]]",2022-08-07 17:20:26.022,449737846,XTZ,USD,72.0,1.9159,135.0,1.9176,135.0
ADA/USDT,"[[0.52029, 485.0]]","[[0.52089, 485.0]]",2022-08-07 17:20:26.113,640768868,ADA,USDT,90.7,0.52029,485.0,0.52089,485.0
ALGO/USDT,"[[0.3596, 1292.0]]","[[0.3605, 214.0]]",2022-08-07 17:20:26.183,57395718,ALGO,USDT,70.6,0.3596,1292.0,0.3605,214.0
ATOM/USDT,"[[11.415, 23.0]]","[[11.426, 23.0]]",2022-08-07 17:20:26.260,331059758,ATOM,USDT,77.0,11.415,23.0,11.426,23.0
AVAX/USDT,"[[27.9, 10.0]]","[[27.94, 21.58]]",2022-08-07 17:20:26.337,178080503,AVAX,USDT,76.7,27.9,10.0,27.94,21.58
BCH/USDT,"[[142.33, 0.70169]]","[[142.78, 0.70169]]",2022-08-07 17:20:26.416,357130025,BCH,USDT,79.3,142.33,0.70169,142.78,0.70169
BNB/USDT,"[[323.3764, 0.9]]","[[323.6212, 3.6]]",2022-08-07 17:20:26.491,789319767,BNB,USDT,74.5,323.3764,0.9,323.6212,3.6
BTC/USDT,"[[23201.75, 0.042079]]","[[23208.14, 3e-06]]",2022-08-07 17:20:26.570,1267634222,BTC,USDT,78.8,23201.75,0.042079,23208.14,3e-06
BUSD/USDT,"[[0.9997, 65594.1]]","[[0.9998, 181329.23]]",2022-08-07 17:20:26.647,3798680,BUSD,USDT,76.8,0.9997,65594.1,0.9998,181329.23
DOT/USDT,"[[8.75, 12.84]]","[[8.76, 33.18]]",2022-08-07 17:20:26.714,54802612,DOT,USDT,67.3,8.75,12.84,8.76,33.18
EOS/USDT,"[[1.242, 446.3]]","[[1.247, 201.0]]",2022-08-07 17:20:26.788,18099780,EOS,USDT,74.0,1.242,446.3,1.247,201.0
ETH/USDT,"[[1709.04, 0.95]]","[[1710.22, 0.77482]]",2022-08-07 17:20:26.862,1182141091,ETH,USDT,74.3,1709.04,0.95,1710.22,0.77482
LINK/USDT,"[[7.98, 90.96]]","[[8.0, 1100.33]]",2022-08-07 17:20:26.932,26959290,LINK,USDT,69.8,7.98,90.96,8.0,1100.33
LPT/USDT,"[[11.75, 24.82]]","[[11.79, 20.9]]",2022-08-07 17:20:27.008,11774857,LPT,USDT,75.6,11.75,24.82,11.79,20.9
LRC/USDT,"[[0.4815, 575.0]]","[[0.4826, 46.0]]",2022-08-07 17:20:27.076,67714604,LRC,USDT,68.4,0.4815,575.0,0.4826,46.0
LTC/USDT,"[[61.61, 5.06229]]","[[61.75, 5.39821]]",2022-08-07 17:20:27.146,447144010,LTC,USDT,69.7,61.61,5.06229,61.75,5.39821
MANA/USDT,"[[1.063, 338.0]]","[[1.0658, 208.0]]",2022-08-07 17:20:27.219,52569791,MANA,USDT,73.0,1.063,338.0,1.0658,208.0
MATIC/USDT,"[[0.917, 5714.4]]","[[0.92, 51024.1]]",2022-08-07 17:20:27.295,49221888,MATIC,USDT,76.7,0.917,5714.4,0.92,51024.1
NEAR/USDT,"[[5.061, 61.1]]","[[5.074, 58.1]]",2022-08-07 17:20:27.368,63598124,NEAR,USDT,72.7,5.061,61.1,5.074,58.1
OMG/USDT,"[[2.332, 259.5]]","[[2.341, 116.3]]",2022-08-07 17:20:27.454,15546832,OMG,USDT,85.4,2.332,259.5,2.341,116.3
ONE/USDT,"[[0.02446, 21000.0]]","[[0.02449, 21000.0]]",2022-08-07 17:20:27.531,299937790,ONE,USDT,77.3,0.02446,21000.0,0.02449,21000.0
POLY/USDT,"[[0.2288, 1890.8]]","[[0.23, 1014.2]]",2022-08-07 17:20:27.605,4377166,POLY,USDT,74.4,0.2288,1890.8,0.23,1014.2
SOL/USDT,"[[40.5896, 13.0]]","[[40.6542, 1.23]]",2022-08-07 17:20:27.680,561483662,SOL,USDT,74.7,40.5896,13.0,40.6542,1.23
TRX/USDT,"[[0.07004, 20833.1]]","[[0.0702, 148737.4]]",2022-08-07 17:20:27.778,17072051,TRX,USDT,98.4,0.07004,20833.1,0.0702,148737.4
UNI/USDT,"[[8.9286, 2164.28]]","[[8.9608, 53.02]]",2022-08-07 17:20:27.849,216657232,UNI,USDT,70.3,8.9286,2164.28,8.9608,53.02
USDC/USDT,"[[0.9999, 151681.0]]","[[1.0, 283345.0]]",2022-08-07 17:20:27.924,1321648,USDC,USDT,75.2,0.9999,151681.0,1.0,283345.0
UST/USDT,[],[],2022-08-07 17:20:27.993,1960270,UST,USDT,68.6,,,,
VET/USDT,"[[0.031441, 8700.0]]","[[0.031495, 16500.0]]",2022-08-07 17:20:28.066,623572721,VET,USDT,73.8,0.031441,8700.0,0.031495,16500.0
XRP/USDT,[],[],2022-08-07 17:20:28.137,100846158,XRP,USDT,70.6,,,,
ADA/BTC,"[[2.24e-05, 36.0]]","[[2.247e-05, 44780.0]]",2022-08-07 17:20:28.215,124420082,ADA,BTC,77.9,2.24e-05,36.0,2.247e-05,44780.0
ATOM/BTC,"[[0.0004913, 1403.53]]","[[0.0004925, 44.24]]",2022-08-07 17:20:28.285,22281889,ATOM,BTC,69.7,0.0004913,1403.53,0.0004925,44.24
AVAX/BTC,"[[0.0012033, 15.87]]","[[0.0012049, 13.99]]",2022-08-07 17:20:28.357,25290748,AVAX,BTC,72.2,0.0012033,15.87,0.0012049,13.99
BCH/BTC,"[[0.006138, 0.036]]","[[0.006154, 2.063]]",2022-08-07 17:20:28.428,172942890,BCH,BTC,70.7,0.006138,0.036,0.006154,2.063
BNB/BTC,"[[0.0139362, 0.8]]","[[0.0139503, 4.9]]",2022-08-07 17:20:28.500,248308223,BNB,BTC,72.3,0.0139362,0.8,0.0139503,4.9
DOT/BTC,"[[0.0003768, 58.21]]","[[0.0003778, 613.08]]",2022-08-07 17:20:28.629,23073064,DOT,BTC,129.0,0.0003768,58.21,0.0003778,613.08
ETH/BTC,"[[0.073671, 0.295]]","[[0.073715, 0.295]]",2022-08-07 17:20:28.710,406430599,ETH,BTC,80.6,0.073671,0.295,0.073715,0.295
LINK/BTC,"[[0.0003438, 32.0]]","[[0.00034427, 32.0]]",2022-08-07 17:20:28.778,161838193,LINK,BTC,68.5,0.0003438,32.0,0.00034427,32.0
LRC/BTC,"[[2.073e-05, 850.0]]","[[2.081e-05, 2954.0]]",2022-08-07 17:20:28.851,11686629,LRC,BTC,72.6,2.073e-05,850.0,2.081e-05,2954.0
LTC/BTC,"[[0.002656, 6.88]]","[[0.002661, 4.96]]",2022-08-07 17:20:28.926,145365347,LTC,BTC,75.4,0.002656,6.88,0.002661,4.96
MANA/BTC,"[[4.585e-05, 5.0]]","[[4.592e-05, 330.0]]",2022-08-07 17:20:29.015,14859048,MANA,BTC,88.4,4.585e-05,5.0,4.592e-05,330.0
MATIC/BTC,"[[3.956e-05, 558.3]]","[[3.964e-05, 502.3]]",2022-08-07 17:20:29.092,16858250,MATIC,BTC,77.7,3.956e-05,558.3,3.964e-05,502.3
POLY/BTC,"[[9.87e-06, 33.0]]","[[9.91e-06, 1197.0]]",2022-08-07 17:20:29.167,2954931,POLY,BTC,74.5,9.87e-06,33.0,9.91e-06,1197.0
SOL/BTC,"[[0.0017497, 2.92]]","[[0.0017518, 8.81]]",2022-08-07 17:20:29.252,59290220,SOL,BTC,85.1,0.0017497,2.92,0.0017518,8.81
TRX/BTC,"[[3.01e-06, 1292940.0]]","[[3.03e-06, 158964.0]]",2022-08-07 17:20:29.324,1922886,TRX,BTC,72.5,3.01e-06,1292940.0,3.03e-06,158964.0
UNI/BTC,"[[0.00038483, 66.0]]","[[0.00038597, 87.0]]",2022-08-07 17:20:29.400,126425629,UNI,BTC,75.1,0.00038483,66.0,0.00038597,87.0
VET/BTC,"[[1.35e-06, 467499.0]]","[[1.36e-06, 1778072.0]]",2022-08-07 17:20:29.468,55102306,VET,BTC,67.9,1.35e-06,467499.0,1.36e-06,1778072.0
XRP/BTC,[],[],2022-08-07 17:20:29.535,48000651,XRP,BTC,67.9,,,,
XTZ/BTC,"[[8.25e-05, 214.15]]","[[8.27e-05, 230.29]]",2022-08-07 17:20:29.603,78594412,XTZ,BTC,67.6,8.25e-05,214.15,8.27e-05,230.29
ADA/BUSD,"[[0.52, 14776.6]]","[[0.522, 8593.8]]",2022-08-07 17:20:29.674,9665429,ADA,BUSD,70.5,0.52,14776.6,0.522,8593.8
ALGO/BUSD,"[[0.3597, 977.21]]","[[0.3607, 832.15]]",2022-08-07 17:20:29.744,181167478,ALGO,BUSD,70.3,0.3597,977.21,0.3607,832.15
BNB/BUSD,"[[322.9563, 1.0]]","[[324.0236, 0.5]]",2022-08-07 17:20:29.819,213978347,BNB,BUSD,74.8,322.9563,1.0,324.0236,0.5
BTC/BUSD,"[[23199.62, 0.0455]]","[[23209.13, 0.026]]",2022-08-07 17:20:29.885,580648947,BTC,BUSD,66.7,23199.62,0.0455,23209.13,0.026
EOS/BUSD,"[[1.2438, 230.61]]","[[1.2475, 208.92]]",2022-08-07 17:20:29.957,119943613,EOS,BUSD,71.1,1.2438,230.61,1.2475,208.92
ETH/BUSD,"[[1708.93, 0.33]]","[[1710.85, 0.33]]",2022-08-07 17:20:30.043,436516973,ETH,BUSD,86.0,1708.93,0.33,1710.85,0.33
LPT/BUSD,"[[11.73, 96.28]]","[[11.82, 23.21]]",2022-08-07 17:20:30.116,11465725,LPT,BUSD,73.3,11.73,96.28,11.82,23.21
MANA/BUSD,"[[1.0637, 200.0]]","[[1.0668, 24.0]]",2022-08-07 17:20:30.184,27218145,MANA,BUSD,68.3,1.0637,200.0,1.0668,24.0
MATIC/BUSD,"[[0.91889, 3764.2]]","[[0.91965, 3905.2]]",2022-08-07 17:20:30.251,350906376,MATIC,BUSD,67.1,0.91889,3764.2,0.91965,3905.2
NEAR/BUSD,"[[5.058, 55.3]]","[[5.074, 44.5]]",2022-08-07 17:20:30.326,40503386,NEAR,BUSD,74.7,5.058,55.3,5.074,44.5
OMG/BUSD,"[[2.3338, 117.25]]","[[2.3432, 116.95]]",2022-08-07 17:20:30.394,172535428,OMG,BUSD,68.1,2.3338,117.25,2.3432,116.95
ONE/BUSD,"[[0.024418, 221110.0]]","[[0.024555, 5449.0]]",2022-08-07 17:20:30.463,82314352,ONE,BUSD,68.4,0.024418,221110.0,0.024555,5449.0
POLY/BUSD,"[[0.2289, 1884.5]]","[[0.2301, 1292.9]]",2022-08-07 17:20:30.531,4065091,POLY,BUSD,68.4,0.2289,1884.5,0.2301,1292.9
SOL/BUSD,"[[40.58, 13.89]]","[[40.69, 7.64]]",2022-08-07 17:20:30.598,41638550,SOL,BUSD,67.0,40.58,13.89,40.69,7.64
TRX/BUSD,"[[0.07005, 29033.8]]","[[0.07022, 44835.5]]",2022-08-07 17:20:30.666,11242494,TRX,BUSD,67.5,0.07005,29033.8,0.07022,44835.5
USDC/BUSD,"[[0.9999, 239238.24]]","[[1.0, 291134.42]]",2022-08-07 17:20:30.734,646590,USDC,BUSD,68.4,0.9999,239238.24,1.0,291134.42
XRP/BUSD,[],[],2022-08-07 17:20:30.804,28045681,XRP,BUSD,70.4,,,,
XTZ/BUSD,"[[1.9142, 171.11]]","[[1.9204, 215.53]]",2022-08-07 17:20:30.879,126962780,XTZ,BUSD,74.6,1.9142,171.11,1.9204,215.53
BTC/USDC,"[[23197.29, 0.002973]]","[[23218.02, 0.002973]]",2022-08-07 17:20:30.953,289217499,BTC,USDC,74.2,23197.29,0.002973,23218.02,0.002973
ETH/USDC,"[[1709.03, 0.315]]","[[1710.72, 0.315]]",2022-08-07 17:20:31.032,102965205,ETH,USDC,78.8,1709.03,0.315,1710.72,0.315
BTC/UST,[],[],2022-08-07 17:20:31.126,2296799,BTC,UST,94.4,,,,
