,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
SOL/BTC,"[[0.0017567, 0.3]]","[[0.0017625, 11.4]]",2022-07-29 11:41:40.834,56191438,SOL,BTC,62.1,0.0017567,0.3,0.0017625,11.4
TRX/BTC,"[[2.97e-06, 535856.0]]","[[2.98e-06, 54.0]]",2022-07-29 11:41:40.897,1857479,TRX,BTC,63.3,2.97e-06,535856.0,2.98e-06,54.0
XRP/BTC,[],[],2022-07-29 11:41:40.958,48000651,XRP,BTC,60.3,,,,
ADA/BUSD,"[[0.524, 311.8]]","[[0.525, 748.5]]",2022-07-29 11:41:41.019,9485498,ADA,BUSD,61.4,0.524,311.8,0.525,748.5
BNB/BUSD,"[[283.8757, 0.07]]","[[283.9555, 2.08]]",2022-07-29 11:41:41.081,212281105,BNB,BUSD,62.2,283.8757,0.07,283.9555,2.08
BTC/BUSD,"[[23638.19, 0.00233]]","[[23665.99, 0.042]]",2022-07-29 11:41:41.143,572678065,BTC,BUSD,62.0,23638.19,0.00233,23665.99,0.042
ETH/BUSD,"[[1677.15, 0.01669]]","[[1678.12, 0.28]]",2022-07-29 11:41:41.203,427745710,ETH,BUSD,60.0,1677.15,0.01669,1678.12,0.28
MANA/BUSD,"[[0.9574, 70.0]]","[[0.958, 167.0]]",2022-07-29 11:41:41.265,26526978,MANA,BUSD,61.4,0.9574,70.0,0.958,167.0
MATIC/BUSD,"[[0.92406, 29.1]]","[[0.92518, 611.6]]",2022-07-29 11:41:41.329,346835329,MATIC,BUSD,64.6,0.92406,29.1,0.92518,611.6
POLY/BUSD,"[[0.2101, 2450.2]]","[[0.2114, 1171.1]]",2022-07-29 11:41:41.390,3913369,POLY,BUSD,60.9,0.2101,2450.2,0.2114,1171.1
SOL/BUSD,"[[41.62, 0.72]]","[[41.7, 1.21]]",2022-07-29 11:41:41.453,40514575,SOL,BUSD,62.2,41.62,0.72,41.7,1.21
TRX/BUSD,"[[0.07042, 910.4]]","[[0.07075, 4251.0]]",2022-07-29 11:41:41.513,10813994,TRX,BUSD,60.1,0.07042,910.4,0.07075,4251.0
USDC/BUSD,"[[0.9999, 339973.88]]","[[1.0001, 313770.41]]",2022-07-29 11:41:41.575,644605,USDC,BUSD,62.0,0.9999,339973.88,1.0001,313770.41
XRP/BUSD,[],[],2022-07-29 11:41:41.639,28045681,XRP,BUSD,64.1,,,,
BTC/USDC,"[[23610.67, 0.05]]","[[23666.29, 0.05]]",2022-07-29 11:41:41.701,269382249,BTC,USDC,62.6,23610.67,0.05,23666.29,0.05
ETH/USDC,"[[1677.11, 0.0162]]","[[1678.36, 0.275]]",2022-07-29 11:41:41.763,95208371,ETH,USDC,61.9,1677.11,0.0162,1678.36,0.275
BTC/UST,[],[],2022-07-29 11:41:41.824,2296799,BTC,UST,60.9,,,,
