,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
ALGO/USDT,"[[0.3363, 297.0]]","[[0.3369, 1483.0]]",2022-08-03 19:41:18.226,56920965,ALGO,USDT,75.9,0.3363,297.0,0.3369,1483.0
ATOM/USDT,"[[10.375, 24.5]]","[[10.389, 74.9]]",2022-08-03 19:41:18.296,329516687,ATOM,USDT,69.5,10.375,24.5,10.389,74.9
AVAX/USDT,"[[23.99, 18.3]]","[[24.03, 3.78]]",2022-08-03 19:41:18.377,176247588,AVAX,USDT,81.2,23.99,18.3,24.03,3.78
BCH/USDT,"[[140.14, 0.30413]]","[[140.68, 0.30413]]",2022-08-03 19:41:18.657,356835415,BCH,USDT,280.2,140.14,0.30413,140.68,0.30413
BNB/USDT,"[[302.6925, 0.9]]","[[303.0928, 2.2]]",2022-08-03 19:41:18.726,787545804,BNB,USDT,68.5,302.6925,0.9,303.0928,2.2
BTC/USDT,"[[23469.34, 0.02]]","[[23480.7, 0.733529]]",2022-08-03 19:41:18.807,1257444354,BTC,USDT,80.9,23469.34,0.02,23480.7,0.733529
BUSD/USDT,"[[0.9997, 281333.46]]","[[0.9998, 277256.91]]",2022-08-03 19:41:18.867,3782384,BUSD,USDT,59.9,0.9997,281333.46,0.9998,277256.91
DOT/USDT,"[[8.34, 26.82]]","[[8.36, 679.28]]",2022-08-03 19:41:18.926,54431444,DOT,USDT,59.5,8.34,26.82,8.36,679.28
EOS/USDT,"[[1.221, 245.5]]","[[1.225, 244.8]]",2022-08-03 19:41:19.049,18004537,EOS,USDT,122.4,1.221,245.5,1.225,244.8
ETH/USDT,"[[1656.88, 0.9]]","[[1657.64, 12.50228]]",2022-08-03 19:41:19.122,1176469080,ETH,USDT,73.3,1656.88,0.9,1657.64,12.50228
LINK/USDT,"[[7.53, 90.85]]","[[7.55, 165.44]]",2022-08-03 19:41:19.226,26547109,LINK,USDT,104.0,7.53,90.85,7.55,165.44
LPT/USDT,"[[11.26, 20.23]]","[[11.3, 21.41]]",2022-08-03 19:41:19.286,11417553,LPT,USDT,60.3,11.26,20.23,11.3,21.41
LRC/USDT,"[[0.4178, 652.0]]","[[0.4193, 544.0]]",2022-08-03 19:41:19.350,66990227,LRC,USDT,63.5,0.4178,652.0,0.4193,544.0
LTC/USDT,"[[59.87, 6.72572]]","[[59.98, 3.33889]]",2022-08-03 19:41:19.421,446690573,LTC,USDT,71.1,59.87,6.72572,59.98,3.33889
MANA/USDT,"[[0.9979, 221.0]]","[[1.0004, 260.0]]",2022-08-03 19:41:19.729,52028542,MANA,USDT,308.3,0.9979,221.0,1.0004,260.0
MATIC/USDT,"[[0.914, 878.8]]","[[0.916, 3520.0]]",2022-08-03 19:41:19.804,48658413,MATIC,USDT,74.8,0.914,878.8,0.916,3520.0
NEAR/USDT,"[[4.64, 6.4]]","[[4.648, 85.6]]",2022-08-03 19:41:19.878,62658875,NEAR,USDT,74.2,4.64,6.4,4.648,85.6
OMG/USDT,"[[2.23, 273.5]]","[[2.236, 111.7]]",2022-08-03 19:41:19.940,15352130,OMG,USDT,62.1,2.23,273.5,2.236,111.7
ONE/USDT,"[[0.02297, 21500.0]]","[[0.023, 21500.0]]",2022-08-03 19:41:20.006,299272106,ONE,USDT,65.8,0.02297,21500.0,0.023,21500.0
POLY/USDT,"[[0.2236, 1151.4]]","[[0.2246, 2343.5]]",2022-08-03 19:41:20.163,4315018,POLY,USDT,157.2,0.2236,1151.4,0.2246,2343.5
SOL/USDT,"[[40.2472, 19.87]]","[[40.2662, 11.5]]",2022-08-03 19:41:20.227,555497822,SOL,USDT,63.5,40.2472,19.87,40.2662,11.5
TRX/USDT,"[[0.06883, 3050.1]]","[[0.069, 106755.4]]",2022-08-03 19:41:20.287,16899094,TRX,USDT,60.0,0.06883,3050.1,0.069,106755.4
UNI/USDT,"[[9.0491, 38.13]]","[[9.0808, 1696.63]]",2022-08-03 19:41:20.349,216279971,UNI,USDT,61.5,9.0491,38.13,9.0808,1696.63
USDC/USDT,"[[0.9998, 270836.0]]","[[0.9999, 375372.0]]",2022-08-03 19:41:20.427,1312652,USDC,USDT,78.8,0.9998,270836.0,0.9999,375372.0
UST/USDT,[],[],2022-08-03 19:41:20.490,1960270,UST,USDT,63.0,,,,
VET/USDT,"[[0.030419, 18500.0]]","[[0.030458, 333.0]]",2022-08-03 19:41:20.780,622612944,VET,USDT,289.3,0.030419,18500.0,0.030458,333.0
XRP/USDT,[],[],2022-08-03 19:41:20.849,100846158,XRP,USDT,69.5,,,,
ADA/BTC,"[[2.19e-05, 973.0]]","[[2.194e-05, 1546.0]]",2022-08-03 19:41:20.917,124265255,ADA,BTC,68.3,2.19e-05,973.0,2.194e-05,1546.0
ATOM/BTC,"[[0.0004419, 25.02]]","[[0.0004426, 67.95]]",2022-08-03 19:41:20.984,21789330,ATOM,BTC,66.6,0.0004419,25.02,0.0004426,67.95
AVAX/BTC,"[[0.001022, 16.05]]","[[0.0010239, 3.63]]",2022-08-03 19:41:21.046,24808603,AVAX,BTC,61.5,0.001022,16.05,0.0010239,3.63
BCH/BTC,"[[0.005967, 0.712]]","[[0.005994, 0.713]]",2022-08-03 19:41:21.148,172868898,BCH,BTC,102.7,0.005967,0.712,0.005994,0.713
BNB/BTC,"[[0.0128969, 0.9]]","[[0.0129194, 0.9]]",2022-08-03 19:41:21.236,247760927,BNB,BTC,87.6,0.0128969,0.9,0.0129194,0.9
DOT/BTC,"[[0.0003556, 108.61]]","[[0.0003563, 305.67]]",2022-08-03 19:41:21.307,22709971,DOT,BTC,71.6,0.0003556,108.61,0.0003563,305.67
ETH/BTC,"[[0.07059, 1.255]]","[[0.070639, 0.255]]",2022-08-03 19:41:21.369,402625995,ETH,BTC,61.4,0.07059,1.255,0.070639,0.255
LINK/BTC,"[[0.00032111, 33.0]]","[[0.00032146, 33.0]]",2022-08-03 19:41:21.452,161605650,LINK,BTC,83.2,0.00032111,33.0,0.00032146,33.0
LRC/BTC,"[[1.779e-05, 483.0]]","[[1.786e-05, 447.0]]",2022-08-03 19:41:21.515,11551100,LRC,BTC,62.6,1.779e-05,483.0,1.786e-05,447.0
LTC/BTC,"[[0.00255, 5.51]]","[[0.002556, 3.99]]",2022-08-03 19:41:21.580,145236931,LTC,BTC,65.6,0.00255,5.51,0.002556,3.99
MANA/BTC,"[[4.252e-05, 514.0]]","[[4.263e-05, 517.0]]",2022-08-03 19:41:21.870,14706946,MANA,BTC,289.6,4.252e-05,514.0,4.263e-05,517.0
MATIC/BTC,"[[3.893e-05, 840.0]]","[[3.9e-05, 1226.4]]",2022-08-03 19:41:21.982,16679073,MATIC,BTC,112.5,3.893e-05,840.0,3.9e-05,1226.4
POLY/BTC,"[[9.54e-06, 1271.0]]","[[9.58e-06, 1038.0]]",2022-08-03 19:41:22.052,2917197,POLY,BTC,69.2,9.54e-06,1271.0,9.58e-06,1038.0
SOL/BTC,"[[0.0017142, 12.42]]","[[0.0017156, 8.0]]",2022-08-03 19:41:22.236,58261895,SOL,BTC,184.2,0.0017142,12.42,0.0017156,8.0
TRX/BTC,"[[2.93e-06, 33485.0]]","[[2.95e-06, 174373.0]]",2022-08-03 19:41:22.297,1898957,TRX,BTC,61.0,2.93e-06,33485.0,2.95e-06,174373.0
UNI/BTC,"[[0.00038531, 186.0]]","[[0.00038714, 174.0]]",2022-08-03 19:41:22.373,126150084,UNI,BTC,76.0,0.00038531,186.0,0.00038714,174.0
VET/BTC,"[[1.29e-06, 18868.0]]","[[1.3e-06, 33648.0]]",2022-08-03 19:41:22.452,55028046,VET,BTC,78.8,1.29e-06,18868.0,1.3e-06,33648.0
XRP/BTC,[],[],2022-08-03 19:41:22.515,48000651,XRP,BTC,63.2,,,,
XTZ/BTC,"[[7.58e-05, 399.5]]","[[7.59e-05, 40.15]]",2022-08-03 19:41:22.575,78496455,XTZ,BTC,60.0,7.58e-05,399.5,7.59e-05,40.15
ADA/BUSD,"[[0.514, 5506.3]]","[[0.516, 26668.9]]",2022-08-03 19:41:22.857,9617978,ADA,BUSD,282.2,0.514,5506.3,0.516,26668.9
ALGO/BUSD,"[[0.3363, 297.34]]","[[0.3371, 296.73]]",2022-08-03 19:41:22.925,180641489,ALGO,BUSD,67.9,0.3363,297.34,0.3371,296.73
BNB/BUSD,"[[302.7406, 7.43]]","[[303.397, 6.9]]",2022-08-03 19:41:22.988,213353649,BNB,BUSD,63.4,302.7406,7.43,303.397,6.9
BTC/BUSD,"[[23475.27, 0.0405]]","[[23485.73, 0.0405]]",2022-08-03 19:41:23.081,577023060,BTC,BUSD,92.5,23475.27,0.0405,23485.73,0.0405
EOS/BUSD,"[[1.2223, 245.43]]","[[1.2252, 9235.44]]",2022-08-03 19:41:23.266,119717884,EOS,BUSD,184.7,1.2223,245.43,1.2252,9235.44
ETH/BUSD,"[[1657.4, 0.32]]","[[1658.79, 0.32]]",2022-08-03 19:41:23.370,433428750,ETH,BUSD,104.4,1657.4,0.32,1658.79,0.32
LPT/BUSD,"[[11.27, 23.52]]","[[11.31, 49.64]]",2022-08-03 19:41:23.481,11059018,LPT,BUSD,110.7,11.27,23.52,11.31,49.64
MANA/BUSD,"[[0.9982, 225.0]]","[[1.0006, 299.0]]",2022-08-03 19:41:23.566,26991344,MANA,BUSD,85.0,0.9982,225.0,1.0006,299.0
MATIC/BUSD,"[[0.91409, 701.5]]","[[0.91581, 3760.2]]",2022-08-03 19:41:23.630,349720061,MATIC,BUSD,63.9,0.91409,701.5,0.91581,3760.2
NEAR/BUSD,"[[4.639, 487.7]]","[[4.649, 65.8]]",2022-08-03 19:41:23.900,39995497,NEAR,BUSD,270.3,4.639,487.7,4.649,65.8
OMG/BUSD,"[[2.2313, 134.44]]","[[2.2359, 134.17]]",2022-08-03 19:41:23.978,172184481,OMG,BUSD,77.9,2.2313,134.44,2.2359,134.17
ONE/BUSD,"[[0.022937, 13079.0]]","[[0.023037, 888.0]]",2022-08-03 19:41:24.047,82015497,ONE,BUSD,68.6,0.022937,13079.0,0.023037,888.0
POLY/BUSD,"[[0.2236, 1000.8]]","[[0.2247, 1063.0]]",2022-08-03 19:41:24.107,4012541,POLY,BUSD,60.1,0.2236,1000.8,0.2247,1063.0
SOL/BUSD,"[[40.2, 31.09]]","[[40.33, 25.85]]",2022-08-03 19:41:24.173,41288902,SOL,BUSD,66.6,40.2,31.09,40.33,25.85
TRX/BUSD,"[[0.06889, 4354.5]]","[[0.06902, 174041.2]]",2022-08-03 19:41:24.291,11088815,TRX,BUSD,117.9,0.06889,4354.5,0.06902,174041.2
USDC/BUSD,"[[0.9999, 375993.12]]","[[1.0001, 372095.78]]",2022-08-03 19:41:24.359,645880,USDC,BUSD,68.2,0.9999,375993.12,1.0001,372095.78
XRP/BUSD,[],[],2022-08-03 19:41:24.420,28045681,XRP,BUSD,60.7,,,,
XTZ/BUSD,"[[1.7815, 186.91]]","[[1.7873, 340.33]]",2022-08-03 19:41:24.478,126811219,XTZ,BUSD,58.0,1.7815,186.91,1.7873,340.33
BTC/USDC,"[[23482.3, 0.002938]]","[[23487.7, 0.055]]",2022-08-03 19:41:24.540,278588116,BTC,USDC,61.7,23482.3,0.002938,23487.7,0.055
ETH/USDC,"[[1658.22, 0.305]]","[[1659.24, 1.5067]]",2022-08-03 19:41:24.602,100371517,ETH,USDC,61.9,1658.22,0.305,1659.24,1.5067
BTC/UST,[],[],2022-08-03 19:41:24.661,2296799,BTC,UST,58.9,,,,
