,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
AVAX/USDT,"[[23.19, 13.22]]","[[23.23, 10.45]]",2022-08-02 22:49:53.238,175776921,AVAX,USDT,59.3,23.19,13.22,23.23,10.45
BCH/USDT,"[[134.64, 49.5773]]","[[135.08, 1.60252]]",2022-08-02 22:49:53.300,356769925,BCH,USDT,61.9,134.64,49.5773,135.08,1.60252
BNB/USDT,"[[284.3209, 3.6]]","[[284.865, 0.9]]",2022-08-02 22:49:53.360,787093415,BNB,USDT,60.0,284.3209,3.6,284.865,0.9
BTC/USDT,"[[23091.53, 0.112297]]","[[23100.84, 0.11185]]",2022-08-02 22:49:53.419,1254665676,BTC,USDT,59.6,23091.53,0.112297,23100.84,0.11185
BUSD/USDT,"[[0.9996, 163776.41]]","[[0.9997, 163917.11]]",2022-08-02 22:49:53.484,3777914,BUSD,USDT,64.1,0.9996,163776.41,0.9997,163917.11
DOT/USDT,"[[7.99, 713.36]]","[[8.01, 63.99]]",2022-08-02 22:49:53.543,54333633,DOT,USDT,59.4,7.99,713.36,8.01,63.99
EOS/USDT,"[[1.201, 459.7]]","[[1.206, 249.2]]",2022-08-02 22:49:53.603,17979842,EOS,USDT,60.2,1.201,459.7,1.206,249.2
ETH/USDT,"[[1645.32, 0.58941]]","[[1646.81, 0.9]]",2022-08-02 22:49:53.667,1174703614,ETH,USDT,63.9,1645.32,0.58941,1646.81,0.9
LINK/USDT,"[[7.26, 863.46]]","[[7.28, 81.43]]",2022-08-02 22:49:53.727,26419654,LINK,USDT,59.6,7.26,863.46,7.28,81.43
LPT/USDT,"[[11.19, 110.11]]","[[11.23, 33.24]]",2022-08-02 22:49:53.784,11333072,LPT,USDT,57.8,11.19,110.11,11.23,33.24
LRC/USDT,"[[0.407, 571.0]]","[[0.4087, 519.0]]",2022-08-02 22:49:53.844,66842142,LRC,USDT,59.8,0.407,571.0,0.4087,519.0
LTC/USDT,"[[58.56, 0.99913]]","[[58.67, 1.00744]]",2022-08-02 22:49:53.911,446575589,LTC,USDT,66.2,58.56,0.99913,58.67,1.00744
MANA/USDT,"[[0.9718, 259.0]]","[[0.9741, 308.0]]",2022-08-02 22:49:53.977,51904619,MANA,USDT,66.3,0.9718,259.0,0.9741,308.0
MATIC/USDT,"[[0.891, 577.8]]","[[0.893, 912.8]]",2022-08-02 22:49:54.177,48491457,MATIC,USDT,199.8,0.891,577.8,0.893,912.8
NEAR/USDT,"[[4.39, 60.8]]","[[4.399, 63.1]]",2022-08-02 22:49:54.235,62464256,NEAR,USDT,58.5,4.39,60.8,4.399,63.1
OMG/USDT,"[[2.177, 226.6]]","[[2.185, 261.2]]",2022-08-02 22:49:54.381,15302866,OMG,USDT,146.2,2.177,226.6,2.185,261.2
ONE/USDT,"[[0.02224, 21500.0]]","[[0.02227, 30900.0]]",2022-08-02 22:49:54.442,299089426,ONE,USDT,60.8,0.02224,21500.0,0.02227,30900.0
POLY/USDT,"[[0.2232, 2291.5]]","[[0.2248, 2669.4]]",2022-08-02 22:49:54.689,4305224,POLY,USDT,246.3,0.2232,2291.5,0.2248,2669.4
SOL/USDT,"[[41.2093, 11.5]]","[[41.2155, 9.44]]",2022-08-02 22:49:54.750,552763943,SOL,USDT,61.4,41.2093,11.5,41.2155,9.44
TRX/USDT,"[[0.06849, 63926.2]]","[[0.06864, 216443.2]]",2022-08-02 22:49:54.902,16853948,TRX,USDT,151.6,0.06849,63926.2,0.06864,216443.2
UNI/USDT,"[[8.39, 2726.51]]","[[8.4195, 59.44]]",2022-08-02 22:49:54.962,216153712,UNI,USDT,59.9,8.39,2726.51,8.4195,59.44
USDC/USDT,"[[0.9997, 347189.0]]","[[0.9998, 187957.0]]",2022-08-02 22:49:55.098,1312175,USDC,USDT,136.7,0.9997,347189.0,0.9998,187957.0
UST/USDT,[],[],2022-08-02 22:49:55.162,1960270,UST,USDT,63.7,,,,
VET/USDT,"[[0.028088, 18500.0]]","[[0.028125, 22684.0]]",2022-08-02 22:49:55.303,622229701,VET,USDT,141.0,0.028088,18500.0,0.028125,22684.0
XRP/USDT,[],[],2022-08-02 22:49:55.363,100846158,XRP,USDT,59.7,,,,
ADA/BTC,"[[2.168e-05, 3450.0]]","[[2.173e-05, 15490.0]]",2022-08-02 22:49:55.508,124222536,ADA,BTC,145.1,2.168e-05,3450.0,2.173e-05,15490.0
ATOM/BTC,"[[0.000436, 129.03]]","[[0.0004368, 74.39]]",2022-08-02 22:49:55.567,21664673,ATOM,BTC,59.4,0.000436,129.03,0.0004368,74.39
AVAX/BTC,"[[0.0010037, 14.23]]","[[0.001006, 228.65]]",2022-08-02 22:49:55.713,24696907,AVAX,BTC,145.3,0.0010037,14.23,0.001006,228.65
BCH/BTC,"[[0.005826, 1.617]]","[[0.005843, 0.326]]",2022-08-02 22:49:55.774,172846804,BCH,BTC,61.8,0.005826,1.617,0.005843,0.326
BNB/BTC,"[[0.0123162, 0.9]]","[[0.0123357, 0.9]]",2022-08-02 22:49:55.918,247642611,BNB,BTC,143.9,0.0123162,0.9,0.0123357,0.9
DOT/BTC,"[[0.000346, 1583.01]]","[[0.0003467, 94.19]]",2022-08-02 22:49:55.979,22598503,DOT,BTC,60.7,0.000346,1583.01,0.0003467,94.19
ETH/BTC,"[[0.071287, 0.255]]","[[0.071301, 0.255]]",2022-08-02 22:49:56.122,401607122,ETH,BTC,143.2,0.071287,0.255,0.071301,0.255
LINK/BTC,"[[0.00031452, 33.0]]","[[0.00031537, 33.0]]",2022-08-02 22:49:56.180,161551786,LINK,BTC,58.3,0.00031452,33.0,0.00031537,33.0
LRC/BTC,"[[1.762e-05, 625.0]]","[[1.768e-05, 508.0]]",2022-08-02 22:49:56.377,11535055,LRC,BTC,196.6,1.762e-05,625.0,1.768e-05,508.0
LTC/BTC,"[[0.002536, 5.96]]","[[0.00254, 3.03]]",2022-08-02 22:49:56.438,145205014,LTC,BTC,60.7,0.002536,5.96,0.00254,3.03
MANA/BTC,"[[4.207e-05, 353.0]]","[[4.218e-05, 259.0]]",2022-08-02 22:49:56.505,14672754,MANA,BTC,67.4,4.207e-05,353.0,4.218e-05,259.0
MATIC/BTC,"[[3.858e-05, 12.7]]","[[3.866e-05, 504.8]]",2022-08-02 22:49:56.563,16634138,MATIC,BTC,57.9,3.858e-05,12.7,3.866e-05,504.8
POLY/BTC,"[[9.68e-06, 1069.0]]","[[9.73e-06, 1282.0]]",2022-08-02 22:49:56.620,2909902,POLY,BTC,57.3,9.68e-06,1069.0,9.73e-06,1282.0
SOL/BTC,"[[0.0017828, 12.13]]","[[0.0017857, 8.71]]",2022-08-02 22:49:56.680,57826565,SOL,BTC,59.8,0.0017828,12.13,0.0017857,8.71
TRX/BTC,"[[2.96e-06, 745566.0]]","[[2.98e-06, 202872.0]]",2022-08-02 22:49:56.742,1894960,TRX,BTC,61.9,2.96e-06,745566.0,2.98e-06,202872.0
UNI/BTC,"[[0.00036358, 66.0]]","[[0.00036446, 51.0]]",2022-08-02 22:49:56.802,126045446,UNI,BTC,60.2,0.00036358,66.0,0.00036446,51.0
VET/BTC,"[[1.21e-06, 949965.0]]","[[1.22e-06, 27951.0]]",2022-08-02 22:49:56.864,55010570,VET,BTC,61.6,1.21e-06,949965.0,1.22e-06,27951.0
XRP/BTC,[],[],2022-08-02 22:49:56.928,48000651,XRP,BTC,63.8,,,,
XTZ/BTC,"[[7.51e-05, 40.69]]","[[7.52e-05, 294.86]]",2022-08-02 22:49:56.988,78478405,XTZ,BTC,60.0,7.51e-05,40.69,7.52e-05,294.86
ADA/BUSD,"[[0.5, 15065.9]]","[[0.502, 4814.4]]",2022-08-02 22:49:57.048,9603213,ADA,BUSD,60.1,0.5,15065.9,0.502,4814.4
ALGO/BUSD,"[[0.3284, 12584.46]]","[[0.3293, 228.05]]",2022-08-02 22:49:57.111,180506669,ALGO,BUSD,62.6,0.3284,12584.46,0.3293,228.05
BNB/BUSD,"[[284.2908, 1.61]]","[[284.9725, 0.5]]",2022-08-02 22:49:57.170,213199150,BNB,BUSD,59.0,284.2908,1.61,284.9725,0.5
BTC/BUSD,"[[23094.06, 0.021644]]","[[23103.18, 0.0405]]",2022-08-02 22:49:57.231,576134703,BTC,BUSD,61.6,23094.06,0.021644,23103.18,0.0405
EOS/BUSD,"[[1.2025, 249.2]]","[[1.2053, 249.18]]",2022-08-02 22:49:57.289,119661156,EOS,BUSD,57.7,1.2025,249.2,1.2053,249.18
ETH/BUSD,"[[1645.73, 0.32]]","[[1646.62, 0.32]]",2022-08-02 22:49:57.353,432424597,ETH,BUSD,63.7,1645.73,0.32,1646.62,0.32
LPT/BUSD,"[[11.18, 165.48]]","[[11.23, 146.71]]",2022-08-02 22:49:57.415,10963145,LPT,BUSD,62.2,11.18,165.48,11.23,146.71
MANA/BUSD,"[[0.9722, 273.0]]","[[0.9748, 224.0]]",2022-08-02 22:49:57.473,26927955,MANA,BUSD,57.7,0.9722,273.0,0.9748,224.0
MATIC/BUSD,"[[0.89093, 1624.9]]","[[0.89259, 280.3]]",2022-08-02 22:49:57.545,349387959,MATIC,BUSD,71.9,0.89093,1624.9,0.89259,280.3
NEAR/BUSD,"[[4.391, 66.8]]","[[4.402, 49.3]]",2022-08-02 22:49:57.609,39877144,NEAR,BUSD,63.9,4.391,66.8,4.402,49.3
OMG/BUSD,"[[2.1774, 137.61]]","[[2.1836, 137.54]]",2022-08-02 22:49:57.668,172092993,OMG,BUSD,59.6,2.1774,137.61,2.1836,137.54
ONE/BUSD,"[[0.022229, 13476.0]]","[[0.02231, 22411.0]]",2022-08-02 22:49:57.726,81940490,ONE,BUSD,57.6,0.022229,13476.0,0.02231,22411.0
POLY/BUSD,"[[0.2234, 1205.9]]","[[0.2249, 3124.6]]",2022-08-02 22:49:57.786,4002446,POLY,BUSD,59.9,0.2234,1205.9,0.2249,3124.6
SOL/BUSD,"[[41.17, 8.82]]","[[41.31, 54.85]]",2022-08-02 22:49:57.845,41149455,SOL,BUSD,59.7,41.17,8.82,41.31,54.85
TRX/BUSD,"[[0.06848, 4376.2]]","[[0.06863, 15796.0]]",2022-08-02 22:49:57.905,11049868,TRX,BUSD,59.7,0.06848,4376.2,0.06863,15796.0
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-02 22:49:57.966,645683,USDC,BUSD,60.6,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-02 22:49:58.025,28045681,XRP,BUSD,59.1,,,,
XTZ/BUSD,"[[1.7304, 219.22]]","[[1.7364, 179.41]]",2022-08-02 22:49:58.087,126786688,XTZ,BUSD,62.0,1.7304,219.22,1.7364,179.41
BTC/USDC,"[[23100.88, 0.055]]","[[23106.72, 0.055]]",2022-08-02 22:49:58.147,275662966,BTC,USDC,60.1,23100.88,0.055,23106.72,0.055
ETH/USDC,"[[1646.65, 0.305]]","[[1647.23, 0.305]]",2022-08-02 22:49:58.207,99459900,ETH,USDC,59.5,1646.65,0.305,1647.23,0.305
BTC/UST,[],[],2022-08-02 22:49:58.267,2296799,BTC,UST,60.0,,,,
