,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
USDC/USD,"[[1.0, 232366.75]]","[[1.0001, 247142.15]]",2022-08-03 00:39:19.116,23323478,USDC,USD,74.6,1.0,232366.75,1.0001,247142.15
USDT/USD,"[[1.0002, 413838.92]]","[[1.0003, 292464.14]]",2022-08-03 00:39:19.192,67605397,USDT,USD,76.5,1.0002,413838.92,1.0003,292464.14
UST/USD,[],[],2022-08-03 00:39:19.263,3225972,UST,USD,70.9,,,,
VET/USD,"[[0.0274, 6329548.0]]","[[0.0275, 216746.0]]",2022-08-03 00:39:19.336,370219253,VET,USD,72.8,0.0274,6329548.0,0.0275,216746.0
XRP/USD,[],[],2022-08-03 00:39:19.408,119696569,XRP,USD,71.9,,,,
XTZ/USD,"[[1.6893, 140.0]]","[[1.6914, 140.0]]",2022-08-03 00:39:19.477,447832884,XTZ,USD,68.9,1.6893,140.0,1.6914,140.0
ADA/USDT,"[[0.49188, 490.0]]","[[0.49224, 490.0]]",2022-08-03 00:39:19.551,637754044,ADA,USDT,74.0,0.49188,490.0,0.49224,490.0
ALGO/USDT,"[[0.3212, 310.0]]","[[0.3219, 62.0]]",2022-08-03 00:39:19.622,56816440,ALGO,USDT,71.0,0.3212,310.0,0.3219,62.0
ATOM/USDT,"[[9.735, 24.5]]","[[9.75, 50.157]]",2022-08-03 00:39:19.692,329134528,ATOM,USDT,69.9,9.735,24.5,9.75,50.157
AVAX/USDT,"[[22.51, 91.69]]","[[22.55, 24.92]]",2022-08-03 00:39:19.765,175827844,AVAX,USDT,73.2,22.51,91.69,22.55,24.92
BCH/USDT,"[[131.19, 0.54038]]","[[131.51, 0.54038]]",2022-08-03 00:39:19.845,356777048,BCH,USDT,79.8,131.19,0.54038,131.51,0.54038
BNB/USDT,"[[280.664, 0.9]]","[[280.9399, 0.8]]",2022-08-03 00:39:19.915,787138863,BNB,USDT,70.8,280.664,0.9,280.9399,0.8
BTC/USDT,"[[22864.27, 0.110742]]","[[22873.06, 0.105]]",2022-08-03 00:39:19.987,1254814919,BTC,USDT,71.7,22864.27,0.110742,22873.06,0.105
BUSD/USDT,"[[0.9996, 110670.05]]","[[0.9997, 67905.83]]",2022-08-03 00:39:20.064,3778824,BUSD,USDT,76.7,0.9996,110670.05,0.9997,67905.83
DOT/USDT,"[[7.82, 821.11]]","[[7.84, 31.92]]",2022-08-03 00:39:20.138,54349099,DOT,USDT,74.4,7.82,821.11,7.84,31.92
EOS/USDT,"[[1.164, 725.7]]","[[1.17, 1099.9]]",2022-08-03 00:39:20.213,17983609,EOS,USDT,74.9,1.164,725.7,1.17,1099.9
ETH/USDT,"[[1611.39, 0.5]]","[[1612.28, 0.9]]",2022-08-03 00:39:20.295,1174855413,ETH,USDT,81.3,1611.39,0.5,1612.28,0.9
LINK/USDT,"[[7.11, 904.2]]","[[7.13, 90.84]]",2022-08-03 00:39:20.367,26437015,LINK,USDT,72.6,7.11,904.2,7.13,90.84
LPT/USDT,"[[10.82, 34.23]]","[[10.85, 35.48]]",2022-08-03 00:39:20.445,11339565,LPT,USDT,77.6,10.82,34.23,10.85,35.48
LRC/USDT,"[[0.3949, 170.0]]","[[0.3961, 633.0]]",2022-08-03 00:39:20.518,66860026,LRC,USDT,72.9,0.3949,170.0,0.3961,633.0
LTC/USDT,"[[57.18, 1.23279]]","[[57.27, 2.50147]]",2022-08-03 00:39:20.591,446590454,LTC,USDT,72.9,57.18,1.23279,57.27,2.50147
MANA/USDT,"[[0.9423, 317.0]]","[[0.9448, 221.0]]",2022-08-03 00:39:20.665,51919500,MANA,USDT,74.7,0.9423,317.0,0.9448,221.0
MATIC/USDT,"[[0.867, 17036.3]]","[[0.869, 437.6]]",2022-08-03 00:39:20.740,48512503,MATIC,USDT,74.5,0.867,17036.3,0.869,437.6
NEAR/USDT,"[[4.259, 71.3]]","[[4.269, 32.8]]",2022-08-03 00:39:20.813,62484848,NEAR,USDT,72.9,4.259,71.3,4.269,32.8
OMG/USDT,"[[2.104, 118.6]]","[[2.11, 232.0]]",2022-08-03 00:39:20.902,15308749,OMG,USDT,88.8,2.104,118.6,2.11,232.0
ONE/USDT,"[[0.02153, 21500.0]]","[[0.02154, 32103.7]]",2022-08-03 00:39:20.977,299121010,ONE,USDT,74.9,0.02153,21500.0,0.02154,32103.7
POLY/USDT,"[[0.2189, 1781.7]]","[[0.2203, 897.2]]",2022-08-03 00:39:21.047,4306391,POLY,USDT,70.8,0.2189,1781.7,0.2203,897.2
SOL/USDT,"[[38.3335, 0.82]]","[[38.335, 11.5]]",2022-08-03 00:39:21.121,552999684,SOL,USDT,73.8,38.3335,0.82,38.335,11.5
TRX/USDT,"[[0.06776, 142021.9]]","[[0.0679, 190316.1]]",2022-08-03 00:39:21.194,16858791,TRX,USDT,72.9,0.06776,142021.9,0.0679,190316.1
UNI/USDT,"[[8.1359, 1.21]]","[[8.1554, 61.37]]",2022-08-03 00:39:21.267,216169313,UNI,USDT,73.2,8.1359,1.21,8.1554,61.37
USDC/USDT,"[[0.9997, 347943.0]]","[[0.9998, 185096.0]]",2022-08-03 00:39:21.340,1312266,USDC,USDT,72.8,0.9997,347943.0,0.9998,185096.0
UST/USDT,[],[],2022-08-03 00:39:21.416,1960270,UST,USDT,75.7,,,,
VET/USDT,"[[0.027342, 18500.0]]","[[0.027386, 9143.0]]",2022-08-03 00:39:21.488,622271730,VET,USDT,71.7,0.027342,18500.0,0.027386,9143.0
XRP/USDT,[],[],2022-08-03 00:39:21.559,100846158,XRP,USDT,71.8,,,,
ADA/BTC,"[[2.152e-05, 325.0]]","[[2.154e-05, 2137.0]]",2022-08-03 00:39:21.633,124227852,ADA,BTC,73.8,2.152e-05,325.0,2.154e-05,2137.0
ATOM/BTC,"[[0.0004255, 5.46]]","[[0.0004262, 25.66]]",2022-08-03 00:39:21.704,21673733,ATOM,BTC,71.1,0.0004255,5.46,0.0004262,25.66
AVAX/BTC,"[[0.000985, 2.0]]","[[0.000986, 12.22]]",2022-08-03 00:39:21.775,24708435,AVAX,BTC,71.1,0.000985,2.0,0.000986,12.22
BCH/BTC,"[[0.00575, 0.018]]","[[0.005754, 1.743]]",2022-08-03 00:39:21.848,172849177,BCH,BTC,72.2,0.00575,0.018,0.005754,1.743
BNB/BTC,"[[0.0122919, 0.01]]","[[0.012292, 3.34]]",2022-08-03 00:39:21.924,247652299,BNB,BTC,76.2,0.0122919,0.01,0.012292,3.34
DOT/BTC,"[[0.0003421, 1803.54]]","[[0.0003427, 106.51]]",2022-08-03 00:39:22.000,22614824,DOT,BTC,75.7,0.0003421,1803.54,0.0003427,106.51
ETH/BTC,"[[0.07046, 0.255]]","[[0.070501, 0.255]]",2022-08-03 00:39:22.079,401680552,ETH,BTC,79.9,0.07046,0.255,0.070501,0.255
LINK/BTC,"[[0.00031122, 33.0]]","[[0.00031173, 33.0]]",2022-08-03 00:39:22.151,161558547,LINK,BTC,71.7,0.00031122,33.0,0.00031173,33.0
LRC/BTC,"[[1.729e-05, 2314.0]]","[[1.732e-05, 414.0]]",2022-08-03 00:39:22.223,11537087,LRC,BTC,72.0,1.729e-05,2314.0,1.732e-05,414.0
LTC/BTC,"[[0.002502, 0.5]]","[[0.002505, 68.97]]",2022-08-03 00:39:22.296,145209313,LTC,BTC,72.9,0.002502,0.5,0.002505,68.97
MANA/BTC,"[[4.123e-05, 6.0]]","[[4.129e-05, 381.0]]",2022-08-03 00:39:22.371,14676991,MANA,BTC,74.7,4.123e-05,6.0,4.129e-05,381.0
MATIC/BTC,"[[3.794e-05, 13.2]]","[[3.799e-05, 288.0]]",2022-08-03 00:39:22.440,16639492,MATIC,BTC,68.8,3.794e-05,13.2,3.799e-05,288.0
POLY/BTC,"[[9.58e-06, 1233.0]]","[[9.63e-06, 900.0]]",2022-08-03 00:39:22.520,2910887,POLY,BTC,80.7,9.58e-06,1233.0,9.63e-06,900.0
SOL/BTC,"[[0.0016772, 2.0]]","[[0.0016791, 103.61]]",2022-08-03 00:39:22.595,57856577,SOL,BTC,74.9,0.0016772,2.0,0.0016791,103.61
TRX/BTC,"[[2.96e-06, 5226.0]]","[[2.98e-06, 204645.0]]",2022-08-03 00:39:22.667,1895432,TRX,BTC,71.3,2.96e-06,5226.0,2.98e-06,204645.0
UNI/BTC,"[[0.00035622, 3.0]]","[[0.00035672, 61.0]]",2022-08-03 00:39:22.737,126056380,UNI,BTC,70.6,0.00035622,3.0,0.00035672,61.0
VET/BTC,"[[1.19e-06, 801452.0]]","[[1.2e-06, 9228.0]]",2022-08-03 00:39:22.807,55011686,VET,BTC,69.6,1.19e-06,801452.0,1.2e-06,9228.0
XRP/BTC,[],[],2022-08-03 00:39:22.880,48000651,XRP,BTC,73.5,,,,
XTZ/BTC,"[[7.41e-05, 63.53]]","[[7.42e-05, 359.35]]",2022-08-03 00:39:22.953,78479966,XTZ,BTC,72.9,7.41e-05,63.53,7.42e-05,359.35
ADA/BUSD,"[[0.491, 15271.2]]","[[0.493, 4696.7]]",2022-08-03 00:39:23.028,9605457,ADA,BUSD,74.2,0.491,15271.2,0.493,4696.7
ALGO/BUSD,"[[0.3212, 1554.87]]","[[0.3218, 62.2]]",2022-08-03 00:39:23.096,180525912,ALGO,BUSD,68.4,0.3212,1554.87,0.3218,62.2
BNB/BUSD,"[[280.716, 3.0]]","[[281.0246, 3.8]]",2022-08-03 00:39:23.166,213218560,BNB,BUSD,70.2,280.716,3.0,281.0246,3.8
BTC/BUSD,"[[22861.98, 0.0405]]","[[22871.02, 0.0405]]",2022-08-03 00:39:23.241,576186571,BTC,BUSD,74.5,22861.98,0.0405,22871.02,0.0405
EOS/BUSD,"[[1.165, 257.3]]","[[1.1668, 257.34]]",2022-08-03 00:39:23.316,119668758,EOS,BUSD,75.3,1.165,257.3,1.1668,257.34
ETH/BUSD,"[[1611.1, 6.20372]]","[[1612.25, 0.32]]",2022-08-03 00:39:23.387,432501301,ETH,BUSD,71.3,1611.1,6.20372,1612.25,0.32
LPT/BUSD,"[[10.82, 30.15]]","[[10.86, 23.05]]",2022-08-03 00:39:23.459,10970190,LPT,BUSD,71.6,10.82,30.15,10.86,23.05
MANA/BUSD,"[[0.9426, 317.0]]","[[0.9443, 573.0]]",2022-08-03 00:39:23.535,26937241,MANA,BUSD,75.9,0.9426,317.0,0.9443,573.0
MATIC/BUSD,"[[0.8673, 288.0]]","[[0.86874, 287.9]]",2022-08-03 00:39:23.604,349417501,MATIC,BUSD,69.2,0.8673,288.0,0.86874,287.9
NEAR/BUSD,"[[4.259, 70.3]]","[[4.267, 70.3]]",2022-08-03 00:39:23.673,39889719,NEAR,BUSD,69.0,4.259,70.3,4.267,70.3
OMG/BUSD,"[[2.105, 142.32]]","[[2.1091, 130.08]]",2022-08-03 00:39:23.754,172103041,OMG,BUSD,80.5,2.105,142.32,2.1091,130.08
ONE/BUSD,"[[0.021509, 13929.0]]","[[0.021579, 13919.0]]",2022-08-03 00:39:23.826,81951133,ONE,BUSD,71.9,0.021509,13929.0,0.021579,13919.0
POLY/BUSD,"[[0.2189, 1978.2]]","[[0.2204, 1338.3]]",2022-08-03 00:39:23.897,4003582,POLY,BUSD,71.0,0.2189,1978.2,0.2204,1338.3
SOL/BUSD,"[[38.36, 0.83]]","[[38.44, 32.52]]",2022-08-03 00:39:23.967,41164174,SOL,BUSD,70.5,38.36,0.83,38.44,32.52
TRX/BUSD,"[[0.06776, 14904.9]]","[[0.06789, 34182.7]]",2022-08-03 00:39:24.042,11054418,TRX,BUSD,74.6,0.06776,14904.9,0.06789,34182.7
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-03 00:39:24.112,645717,USDC,BUSD,70.6,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-03 00:39:24.186,28045681,XRP,BUSD,73.8,,,,
XTZ/BUSD,"[[1.6843, 138.65]]","[[1.697, 1363.85]]",2022-08-03 00:39:24.263,126790007,XTZ,BUSD,76.7,1.6843,138.65,1.697,1363.85
BTC/USDC,"[[22863.4, 0.055]]","[[22869.3, 0.055]]",2022-08-03 00:39:24.332,275782348,BTC,USDC,69.3,22863.4,0.055,22869.3,0.055
ETH/USDC,"[[1611.34, 0.305]]","[[1611.91, 0.305]]",2022-08-03 00:39:24.405,99514919,ETH,USDC,72.8,1611.34,0.305,1611.91,0.305
BTC/UST,[],[],2022-08-03 00:39:24.478,2296799,BTC,UST,73.2,,,,
