,symbol,timestamp,base,quote,bid_price,bid_volume,ask_price,ask_volume
274,FLOW/USD,2023-03-12 20:44:05.809,FLOW,USD,0.901,360.71,0.906,1497.61
275,GTC/USD,2023-03-12 20:44:05.880,GTC,USD,1.592,194.8,1.598,216.4
276,THETA/USD,2023-03-12 20:44:05.948,THETA,USD,0.943,66.6,0.948,360.2
277,TFUEL/USD,2023-03-12 20:44:06.019,TFUEL,USD,0.0469,9904.0,0.0471,749.0
278,OCEAN/USD,2023-03-12 20:44:06.092,OCEAN,USD,0.3418,41.0,0.3429,1562.0
279,LAZIO/USD,2023-03-12 20:44:06.158,LAZIO,USD,2.607,99.58,2.6165,100.41
280,SANTOS/USD,2023-03-12 20:44:06.235,SANTOS,USD,4.169,84.31,4.186,84.98
281,ALPINE/USD,2023-03-12 20:44:06.310,ALPINE,USD,2.2918,144.56,2.3003,143.38
282,PORTO/USD,2023-03-12 20:44:06.383,PORTO,USD,2.3464,85.68,2.3546,95.51
283,REN/USD,2023-03-12 20:44:06.451,REN,USD,0.083607,4797.0,0.084127,4304.0
284,CELR/USD,2023-03-12 20:44:06.516,CELR,USD,0.01605,20179.5,0.01611,24987.9
285,SKL/USD,2023-03-12 20:44:06.601,SKL,USD,0.03718,9931.0,0.03734,24678.0
286,VITE/USD,2023-03-12 20:44:06.685,VITE,USD,0.0211,17852.7,0.0213,20078.0
287,WAXP/USD,2023-03-12 20:44:06.765,WAXP,USD,0.0616,440.0,0.0617,6197.0
288,LTO/USD,2023-03-12 20:44:06.834,LTO,USD,0.1079,3634.0,0.1084,4028.0
289,FET/USD,2023-03-12 20:44:06.909,FET,USD,0.3302,750.0,0.331,3159.0
290,BOND/USD,2023-03-12 20:44:06.975,BOND,USD,3.945,55.0,3.955,80.67
291,LOKA/USD,2023-03-12 20:44:07.053,LOKA,USD,0.4449,803.0,0.4467,802.7
292,ICP/USD,2023-03-12 20:44:07.134,ICP,USD,4.99,70.37,5.005,55.86
293,T/USD,2023-03-12 20:44:07.211,T,USD,0.0328,103834.5,0.033,9996.9
294,OP/USD,2023-03-12 20:44:07.282,OP,USD,2.091,240.0,2.093,358.33
295,ROSE/USD,2023-03-12 20:44:07.350,ROSE,USD,0.05238,7188.8,0.05254,7186.6
296,CELO/USD,2023-03-12 20:44:07.417,CELO,USD,0.538,712.8,0.541,720.8
297,KDA/USD,2023-03-12 20:44:07.493,KDA,USD,0.951,403.16,0.955,360.01
298,KSM/USD,2023-03-12 20:44:07.575,KSM,USD,31.74,12.025,31.8,75.156
299,ACH/USD,2023-03-12 20:44:07.642,ACH,USD,0.02543,19000.0,0.02548,164928.0
300,DAR/USD,2023-03-12 20:44:07.708,DAR,USD,0.1609,2004.0,0.1619,1788.0
301,RNDR/USD,2023-03-12 20:44:07.773,RNDR,USD,1.072,480.0,1.074,480.0
302,SYS/USD,2023-03-12 20:44:07.841,SYS,USD,0.1488,2509.0,0.1497,2503.0
303,RAD/USD,2023-03-12 20:44:07.901,RAD,USD,1.525,225.6,1.534,226.7
304,ILV/USD,2023-03-12 20:44:07.967,ILV,USD,64.49,8.952,64.79,5.0
305,LDO/USD,2023-03-12 20:44:08.032,LDO,USD,2.25,359.75,2.256,199.46
306,RARE/USD,2023-03-12 20:44:08.102,RARE,USD,0.1142,2996.0,0.1149,2977.3
307,LSK/USD,2023-03-12 20:44:08.175,LSK,USD,0.916,317.4,0.926,403.0
308,DGB/USD,2023-03-12 20:44:08.241,DGB,USD,0.0091,88280.2,0.0092,40032.7
309,REEF/USD,2023-03-12 20:44:08.307,REEF,USD,0.00255,267060.8,0.002561,150010.2
310,ALICE/USD,2023-03-12 20:44:08.374,ALICE,USD,1.443,249.41,1.449,250.27
311,FORTH/USD,2023-03-12 20:44:08.440,FORTH,USD,3.35,99.92,3.37,23.39
312,ASTR/USD,2023-03-12 20:44:08.509,ASTR,USD,0.0585,22157.5,0.0588,23372.2
313,BTRST/USD,2023-03-12 20:44:08.580,BTRST,USD,0.786,1262.4,0.827,759.5
314,GAL/USD,2023-03-12 20:44:08.650,GAL,USD,1.466,240.71,1.473,432.144
315,SAND/USD,2023-03-12 20:44:08.719,SAND,USD,0.55,704.0,0.5518,25.0
316,BAL/USD,2023-03-12 20:44:08.789,BAL,USD,6.153,70.16,6.173,63.52
317,POLYX/USD,2023-03-12 20:44:08.859,POLYX,USD,0.1421,2872.7,0.1422,123.3
318,GLM/USD,2023-03-12 20:44:08.927,GLM,USD,0.2141,1611.1,0.2162,1800.7
319,CLV/USD,2023-03-12 20:44:08.998,CLV,USD,0.05898,6015.4,0.05918,5406.1
320,TUSD/USD,2023-03-12 20:44:09.080,TUSD,USD,1.0003,7657.6,1.0067,245257.6
321,QNT/USD,2023-03-12 20:44:09.148,QNT,USD,122.4,0.412,122.9,4.716
322,STG/USD,2023-03-12 20:44:09.214,STG,USD,0.6827,889.7,0.686,451.8
323,AXL/USD,2023-03-12 20:44:09.314,AXL,USD,0.601,194.9,0.684,271.6
324,KAVA/USD,2023-03-12 20:44:09.384,KAVA,USD,0.957,749.8,0.963,1032.6
325,APT/USD,2023-03-12 20:44:09.449,APT,USD,10.7121,47.0,10.7265,23.5
326,MASK/USD,2023-03-12 20:44:09.518,MASK,USD,2.991,120.3,2.992,167.1
327,BOSON/USD,2023-03-12 20:44:09.592,BOSON,USD,0.2047,48.9,0.2067,213.4
328,POND/USD,2023-03-12 20:44:09.663,POND,USD,0.00898,72740.89,0.00902,1955.75
329,MXC/USD,2023-03-12 20:44:09.732,MXC,USD,0.01988,3143.0,0.01995,3132.0
330,JAM/USD,2023-03-12 20:44:09.800,JAM,USD,0.002804,60127.0,0.002806,288.0
331,PROM/USD,2023-03-12 20:44:09.867,PROM,USD,4.3,160.27,4.34,80.54
332,DIA/USD,2023-03-12 20:44:09.941,DIA,USD,0.332,1799.2,0.335,1008.7
333,LOOM/USD,2023-03-12 20:44:10.007,LOOM,USD,0.05898,7985.0,0.05944,14341.0
334,STMX/USD,2023-03-12 20:44:10.076,STMX,USD,0.005297,60469.0,0.005321,59464.0
335,SHIB/USD,2023-03-12 20:44:10.147,SHIB,USD,1.051e-05,39991914.0,1.054e-05,40210404.0
336,TRAC/USD,2023-03-12 20:44:10.217,TRAC,USD,0.3078,81.0,0.31,88.0
