,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
XRP/USD,[],[],2022-08-08 12:32:28.079,119696569,XRP,USD,57.7,,,,
ADA/USDT,"[[0.54339, 500.0]]","[[0.54379, 500.0]]",2022-08-08 12:32:28.139,641313178,ADA,USDT,59.9,0.54339,500.0,0.54379,500.0
BNB/USDT,"[[331.8073, 0.9]]","[[331.9713, 0.9]]",2022-08-08 12:32:28.195,789625950,BNB,USDT,55.6,331.8073,0.9,331.9713,0.9
BTC/USDT,"[[24130.7, 0.09597]]","[[24134.27, 0.007354]]",2022-08-08 12:32:28.263,1269659979,BTC,USDT,68.5,24130.7,0.09597,24134.27,0.007354
BUSD/USDT,"[[0.9997, 338100.2]]","[[0.9998, 285257.37]]",2022-08-08 12:32:28.327,3801368,BUSD,USDT,63.8,0.9997,338100.2,0.9998,285257.37
ETH/USDT,"[[1801.14, 2.65456]]","[[1802.14, 0.9594]]",2022-08-08 12:32:28.390,1183291851,ETH,USDT,63.4,1801.14,2.65456,1802.14,0.9594
MANA/USDT,"[[1.108, 338.0]]","[[1.1108, 1176.0]]",2022-08-08 12:32:28.454,52685888,MANA,USDT,63.9,1.108,338.0,1.1108,1176.0
MATIC/USDT,"[[0.945, 264.3]]","[[0.947, 64699.2]]",2022-08-08 12:32:28.517,49309036,MATIC,USDT,62.5,0.945,264.3,0.947,64699.2
POLY/USDT,"[[0.2329, 2301.8]]","[[0.234, 1132.2]]",2022-08-08 12:32:28.581,4387186,POLY,USDT,64.3,0.2329,2301.8,0.234,1132.2
SOL/USDT,"[[43.1458, 11.58]]","[[43.1865, 11.57]]",2022-08-08 12:32:28.649,562419161,SOL,USDT,67.5,43.1458,11.58,43.1865,11.57
TRX/USDT,"[[0.07091, 4229.9]]","[[0.07101, 11171.5]]",2022-08-08 12:32:28.717,17106412,TRX,USDT,68.6,0.07091,4229.9,0.07101,11171.5
USDC/USDT,"[[0.9999, 313869.0]]","[[1.0, 401785.0]]",2022-08-08 12:32:28.777,1323940,USDC,USDT,59.9,0.9999,313869.0,1.0,401785.0
UST/USDT,[],[],2022-08-08 12:32:28.844,1960270,UST,USDT,67.1,,,,
XRP/USDT,[],[],2022-08-08 12:32:28.914,100846158,XRP,USDT,69.1,,,,
ADA/BTC,"[[2.252e-05, 197.0]]","[[2.256e-05, 25484.0]]",2022-08-08 12:32:28.982,124470344,ADA,BTC,68.4,2.252e-05,197.0,2.256e-05,25484.0
BNB/BTC,"[[0.0137423, 0.8]]","[[0.0137545, 0.8]]",2022-08-08 12:32:29.053,248419947,BNB,BTC,71.5,0.0137423,0.8,0.0137545,0.8
ETH/BTC,"[[0.074615, 0.035]]","[[0.074668, 0.315]]",2022-08-08 12:32:29.117,407314419,ETH,BTC,63.2,0.074615,0.035,0.074668,0.315
MANA/BTC,"[[4.596e-05, 5.0]]","[[4.601e-05, 311.0]]",2022-08-08 12:32:29.179,14894621,MANA,BTC,62.0,4.596e-05,5.0,4.601e-05,311.0
MATIC/BTC,"[[3.917e-05, 264.3]]","[[3.921e-05, 264.1]]",2022-08-08 12:32:29.246,16899597,MATIC,BTC,67.7,3.917e-05,264.3,3.921e-05,264.1
POLY/BTC,"[[9.65e-06, 1056.0]]","[[9.71e-06, 1270.0]]",2022-08-08 12:32:29.310,2960519,POLY,BTC,63.2,9.65e-06,1056.0,9.71e-06,1270.0
SOL/BTC,"[[0.0017884, 8.06]]","[[0.0017908, 34.69]]",2022-08-08 12:32:29.371,59521912,SOL,BTC,61.1,0.0017884,8.06,0.0017908,34.69
TRX/BTC,"[[2.93e-06, 36963.0]]","[[2.95e-06, 193574.0]]",2022-08-08 12:32:29.431,1929554,TRX,BTC,60.0,2.93e-06,36963.0,2.95e-06,193574.0
XRP/BTC,[],[],2022-08-08 12:32:29.492,48000651,XRP,BTC,61.7,,,,
ADA/BUSD,"[[0.543, 7198.7]]","[[0.544, 1008.5]]",2022-08-08 12:32:29.555,9677385,ADA,BUSD,62.2,0.543,7198.7,0.544,1008.5
BNB/BUSD,"[[331.7143, 3.0]]","[[332.1314, 1.05]]",2022-08-08 12:32:29.616,214098078,BNB,BUSD,61.0,331.7143,3.0,332.1314,1.05
BTC/BUSD,"[[24129.99, 0.046]]","[[24144.47, 0.020708]]",2022-08-08 12:32:29.680,581344097,BTC,BUSD,63.8,24129.99,0.046,24144.47,0.020708
ETH/BUSD,"[[1800.83, 5.55296]]","[[1802.28, 0.34]]",2022-08-08 12:32:29.745,437126975,ETH,BUSD,65.5,1800.83,5.55296,1802.28,0.34
MANA/BUSD,"[[1.1087, 270.0]]","[[1.112, 215.0]]",2022-08-08 12:32:29.811,27261436,MANA,BUSD,65.5,1.1087,270.0,1.112,215.0
MATIC/BUSD,"[[0.94449, 1602.6]]","[[0.94618, 264.2]]",2022-08-08 12:32:29.872,351121447,MATIC,BUSD,61.8,0.94449,1602.6,0.94618,264.2
POLY/BUSD,"[[0.2331, 1212.7]]","[[0.2341, 1176.5]]",2022-08-08 12:32:29.937,4073812,POLY,BUSD,64.5,0.2331,1212.7,0.2341,1176.5
SOL/BUSD,"[[43.16, 78.97]]","[[43.26, 50.4]]",2022-08-08 12:32:29.999,41700807,SOL,BUSD,61.7,43.16,78.97,43.26,50.4
TRX/BUSD,"[[0.07091, 4230.2]]","[[0.07104, 16111.2]]",2022-08-08 12:32:30.059,11276561,TRX,BUSD,60.4,0.07091,4230.2,0.07104,16111.2
USDC/BUSD,"[[0.9999, 378620.96]]","[[1.0, 325555.25]]",2022-08-08 12:32:30.120,646773,USDC,BUSD,61.1,0.9999,378620.96,1.0,325555.25
XRP/BUSD,[],[],2022-08-08 12:32:30.208,28045681,XRP,BUSD,88.0,,,,
BTC/USDC,"[[24132.07, 0.085]]","[[24140.85, 0.085]]",2022-08-08 12:32:30.273,291161330,BTC,USDC,64.7,24132.07,0.085,24140.85,0.085
ETH/USDC,"[[1800.28, 0.325]]","[[1802.12, 0.325]]",2022-08-08 12:32:30.345,103460062,ETH,USDC,72.2,1800.28,0.325,1802.12,0.325
BTC/UST,[],[],2022-08-08 12:32:30.412,2296799,BTC,UST,67.4,,,,
