,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
MATIC/USDT,"[[0.493, 1019.1]]","[[0.495, 1358.8]]",2022-07-05 15:10:07.690,41492488,MATIC,USDT,63.7,0.493,1019.1,0.495,1358.8
POLY/USDT,"[[0.1875, 2860.1]]","[[0.1883, 1661.7]]",2022-07-05 15:10:07.752,3642956,POLY,USDT,61.8,0.1875,2860.1,0.1883,1661.7
SOL/USDT,"[[33.3108, 12.0]]","[[33.3385, 12.0]]",2022-07-05 15:10:07.814,501539332,SOL,USDT,61.9,33.3108,12.0,33.3385,12.0
TRX/USDT,"[[0.06668, 4498.3]]","[[0.06684, 27117.3]]",2022-07-05 15:10:07.878,14722122,TRX,USDT,64.1,0.06668,4498.3,0.06684,27117.3
USDC/USDT,"[[1.001, 203517.0]]","[[1.0016, 376353.0]]",2022-07-05 15:10:07.940,1226129,USDC,USDT,62.1,1.001,203517.0,1.0016,376353.0
UST/USDT,[],[],2022-07-05 15:10:08.002,1960270,UST,USDT,61.3,,,,
XRP/USDT,[],[],2022-07-05 15:10:08.066,100846158,XRP,USDT,64.6,,,,
ADA/BTC,"[[2.297e-05, 1018.0]]","[[2.301e-05, 1200.0]]",2022-07-05 15:10:08.128,122120642,ADA,BTC,61.3,2.297e-05,1018.0,2.301e-05,1200.0
BNB/BTC,"[[0.0115215, 0.1]]","[[0.0115356, 0.1]]",2022-07-05 15:10:08.194,243623061,BNB,BTC,66.5,0.0115215,0.1,0.0115356,0.1
ETH/BTC,"[[0.055979, 0.32]]","[[0.056003, 0.32]]",2022-07-05 15:10:08.258,377736378,ETH,BTC,64.0,0.055979,0.32,0.056003,0.32
MANA/BTC,"[[4.332e-05, 251.0]]","[[4.343e-05, 354.0]]",2022-07-05 15:10:08.320,13381598,MANA,BTC,62.4,4.332e-05,251.0,4.343e-05,354.0
MATIC/BTC,"[[2.543e-05, 621.3]]","[[2.549e-05, 512.9]]",2022-07-05 15:10:08.384,13642627,MATIC,BTC,63.8,2.543e-05,621.3,2.549e-05,512.9
POLY/BTC,"[[9.67e-06, 839.0]]","[[9.72e-06, 1399.0]]",2022-07-05 15:10:08.447,2420629,POLY,BTC,62.5,9.67e-06,839.0,9.72e-06,1399.0
SOL/BTC,"[[0.0017172, 0.35]]","[[0.0017182, 6.58]]",2022-07-05 15:10:08.508,49635231,SOL,BTC,60.8,0.0017172,0.35,0.0017182,6.58
TRX/BTC,"[[3.43e-06, 4494.0]]","[[3.45e-06, 38693.0]]",2022-07-05 15:10:08.570,1579976,TRX,BTC,62.2,3.43e-06,4494.0,3.45e-06,38693.0
XRP/BTC,[],[],2022-07-05 15:10:08.632,48000651,XRP,BTC,62.0,,,,
ADA/BUSD,"[[0.445, 1060.0]]","[[0.447, 11615.2]]",2022-07-05 15:10:08.694,8925231,ADA,BUSD,62.6,0.445,1060.0,0.447,11615.2
BNB/BUSD,"[[223.1089, 5.6]]","[[223.699, 23.72]]",2022-07-05 15:10:08.758,207236527,BNB,BUSD,63.7,223.1089,5.6,223.699,23.72
BTC/BUSD,"[[19374.22, 0.034]]","[[19391.23, 0.034]]",2022-07-05 15:10:08.820,526439367,BTC,BUSD,61.7,19374.22,0.034,19391.23,0.034
ETH/BUSD,"[[1084.5, 0.42]]","[[1085.6, 0.42]]",2022-07-05 15:10:08.882,394923576,ETH,BUSD,62.2,1084.5,0.42,1085.6,0.42
MANA/BUSD,"[[0.8383, 167.0]]","[[0.8421, 357.0]]",2022-07-05 15:10:08.943,24548380,MANA,BUSD,60.7,0.8383,167.0,0.8421,357.0
MATIC/BUSD,"[[0.49325, 4236.2]]","[[0.49375, 3699.2]]",2022-07-05 15:10:09.008,331851599,MATIC,BUSD,65.3,0.49325,4236.2,0.49375,3699.2
POLY/BUSD,"[[0.1872, 839.0]]","[[0.1884, 1131.6]]",2022-07-05 15:10:09.071,3422952,POLY,BUSD,63.4,0.1872,839.0,0.1884,1131.6
SOL/BUSD,"[[33.27, 1.24]]","[[33.32, 6.85]]",2022-07-05 15:10:09.132,36825507,SOL,BUSD,60.2,33.27,1.24,33.32,6.85
TRX/BUSD,"[[0.06659, 4498.9]]","[[0.06673, 10625.4]]",2022-07-05 15:10:09.195,9528098,TRX,BUSD,63.8,0.06659,4498.9,0.06673,10625.4
USDC/BUSD,"[[0.9998, 63851.52]]","[[1.0, 178692.97]]",2022-07-05 15:10:09.255,637687,USDC,BUSD,59.7,0.9998,63851.52,1.0,178692.97
XRP/BUSD,[],[],2022-07-05 15:10:09.339,28045681,XRP,BUSD,83.4,,,,
BTC/USDC,"[[19378.49, 0.035]]","[[19390.29, 0.035]]",2022-07-05 15:10:09.405,232591165,BTC,USDC,66.2,19378.49,0.035,19390.29,0.035
ETH/USDC,"[[1084.5, 0.415]]","[[1085.43, 0.415]]",2022-07-05 15:10:09.467,68062357,ETH,USDC,62.0,1084.5,0.415,1085.43,0.415
BTC/UST,[],[],2022-07-05 15:10:09.527,2296799,BTC,UST,59.7,,,,
