,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
LTC/USD,"[[57.36, 4.0]]","[[57.41, 4.0]]",2022-08-03 02:09:22.606,697693345,LTC,USD,65.0,57.36,4.0,57.41,4.0
MANA/USD,"[[0.9544, 250.0]]","[[0.955, 250.0]]",2022-08-03 02:09:22.670,741586849,MANA,USD,64.2,0.9544,250.0,0.955,250.0
MATIC/USD,"[[0.8742, 1210.2]]","[[0.8743, 286.0]]",2022-08-03 02:09:22.735,1113019612,MATIC,USD,64.9,0.8742,1210.2,0.8743,286.0
NEAR/USD,"[[4.264, 120.0]]","[[4.268, 172.3]]",2022-08-03 02:09:22.805,158888329,NEAR,USD,70.1,4.264,120.0,4.268,172.3
OMG/USD,"[[2.1479, 139.52]]","[[2.152, 139.54]]",2022-08-03 02:09:22.864,496242508,OMG,USD,59.0,2.1479,139.52,2.152,139.54
ONE/USD,"[[0.0215, 1468351.9]]","[[0.0216, 31979.3]]",2022-08-03 02:09:22.926,303713831,ONE,USD,61.3,0.0215,1468351.9,0.0216,31979.3
POLY/USD,"[[0.2182, 1175.3]]","[[0.2192, 1572.1]]",2022-08-03 02:09:22.988,6426891,POLY,USD,61.9,0.2182,1175.3,0.2192,1572.1
SOL/USD,"[[39.2392, 4.06]]","[[39.2655, 18.0]]",2022-08-03 02:09:23.048,1316574640,SOL,USD,60.6,39.2392,4.06,39.2655,18.0
TRX/USD,"[[0.0676, 35088.8]]","[[0.0678, 55260.2]]",2022-08-03 02:09:23.182,9420920,TRX,USD,134.3,0.0676,35088.8,0.0678,55260.2
UNI/USD,"[[8.2084, 60.85]]","[[8.2283, 60.81]]",2022-08-03 02:09:23.244,452351675,UNI,USD,61.2,8.2084,60.85,8.2283,60.81
USDC/USD,"[[1.0, 207686.14]]","[[1.0001, 228796.76]]",2022-08-03 02:09:23.309,23324118,USDC,USD,65.2,1.0,207686.14,1.0001,228796.76
USDT/USD,"[[1.0002, 307651.81]]","[[1.0003, 897561.72]]",2022-08-03 02:09:23.368,67616813,USDT,USD,59.2,1.0002,307651.81,1.0003,897561.72
UST/USD,[],[],2022-08-03 02:09:23.428,3225972,UST,USD,60.1,,,,
VET/USD,"[[0.0281, 1489742.0]]","[[0.0283, 613582.0]]",2022-08-03 02:09:23.489,370229462,VET,USD,60.8,0.0281,1489742.0,0.0283,613582.0
XRP/USD,[],[],2022-08-03 02:09:23.547,119696569,XRP,USD,57.7,,,,
XTZ/USD,"[[1.6938, 140.0]]","[[1.6954, 140.0]]",2022-08-03 02:09:23.607,447866650,XTZ,USD,60.3,1.6938,140.0,1.6954,140.0
ADA/USDT,"[[0.49874, 490.0]]","[[0.49918, 490.0]]",2022-08-03 02:09:23.667,637809976,ADA,USDT,60.2,0.49874,490.0,0.49918,490.0
ALGO/USDT,"[[0.3244, 1539.0]]","[[0.325, 307.0]]",2022-08-03 02:09:23.733,56830172,ALGO,USDT,66.1,0.3244,1539.0,0.325,307.0
ATOM/USDT,"[[9.886, 2.066]]","[[9.891, 24.5]]",2022-08-03 02:09:23.800,329173018,ATOM,USDT,67.0,9.886,2.066,9.891,24.5
AVAX/USDT,"[[22.8, 17.63]]","[[22.83, 13.17]]",2022-08-03 02:09:23.894,175877623,AVAX,USDT,93.3,22.8,17.63,22.83,13.17
BCH/USDT,"[[132.85, 0.11916]]","[[133.27, 0.11916]]",2022-08-03 02:09:23.993,356781885,BCH,USDT,99.6,132.85,0.11916,133.27,0.11916
BNB/USDT,"[[281.6757, 0.9]]","[[281.8452, 0.9]]",2022-08-03 02:09:24.084,787179996,BNB,USDT,90.5,281.6757,0.9,281.8452,0.9
BTC/USDT,"[[22810.28, 0.02]]","[[22815.93, 0.105]]",2022-08-03 02:09:24.145,1255005796,BTC,USDT,61.6,22810.28,0.02,22815.93,0.105
BUSD/USDT,"[[0.9996, 310469.19]]","[[0.9999, 345345.31]]",2022-08-03 02:09:24.209,3779308,BUSD,USDT,63.5,0.9996,310469.19,0.9999,345345.31
DOT/USDT,"[[7.86, 31.75]]","[[7.88, 88.92]]",2022-08-03 02:09:24.271,54360877,DOT,USDT,62.3,7.86,31.75,7.88,88.92
EOS/USDT,"[[1.173, 255.2]]","[[1.178, 1157.9]]",2022-08-03 02:09:24.344,17986178,EOS,USDT,72.5,1.173,255.2,1.178,1157.9
ETH/USDT,"[[1615.29, 0.9]]","[[1616.21, 0.9]]",2022-08-03 02:09:24.406,1175027769,ETH,USDT,61.8,1615.29,0.9,1616.21,0.9
LINK/USDT,"[[7.15, 851.69]]","[[7.17, 269.82]]",2022-08-03 02:09:24.472,26447228,LINK,USDT,66.0,7.15,851.69,7.17,269.82
LPT/USDT,"[[10.9, 37.7]]","[[10.96, 52.96]]",2022-08-03 02:09:24.536,11346565,LPT,USDT,64.3,10.9,37.7,10.96,52.96
LRC/USDT,"[[0.3992, 650.0]]","[[0.4002, 646.0]]",2022-08-03 02:09:24.602,66877487,LRC,USDT,66.2,0.3992,650.0,0.4002,646.0
LTC/USDT,"[[57.33, 0.48254]]","[[57.46, 3.48242]]",2022-08-03 02:09:24.660,446600395,LTC,USDT,57.7,57.33,0.48254,57.46,3.48242
MANA/USDT,"[[0.9533, 370.0]]","[[0.9551, 68.0]]",2022-08-03 02:09:24.720,51934589,MANA,USDT,59.7,0.9533,370.0,0.9551,68.0
MATIC/USDT,"[[0.873, 6309.5]]","[[0.875, 1298.4]]",2022-08-03 02:09:24.785,48528435,MATIC,USDT,65.6,0.873,6309.5,0.875,1298.4
NEAR/USDT,"[[4.261, 188.0]]","[[4.271, 91.6]]",2022-08-03 02:09:24.857,62502792,NEAR,USDT,71.6,4.261,188.0,4.271,91.6
OMG/USDT,"[[2.147, 236.0]]","[[2.152, 128.2]]",2022-08-03 02:09:24.929,15313596,OMG,USDT,71.8,2.147,236.0,2.152,128.2
ONE/USDT,"[[0.02154, 486229.5]]","[[0.02157, 21500.0]]",2022-08-03 02:09:24.988,299141099,ONE,USDT,59.8,0.02154,486229.5,0.02157,21500.0
POLY/USDT,"[[0.2184, 1022.3]]","[[0.2191, 1064.9]]",2022-08-03 02:09:25.052,4307152,POLY,USDT,63.8,0.2184,1022.3,0.2191,1064.9
SOL/USDT,"[[39.2364, 11.5]]","[[39.2614, 11.5]]",2022-08-03 02:09:25.112,553290398,SOL,USDT,60.0,39.2364,11.5,39.2614,11.5
TRX/USDT,"[[0.06758, 4434.6]]","[[0.06769, 4434.2]]",2022-08-03 02:09:25.174,16863989,TRX,USDT,61.9,0.06758,4434.6,0.06769,4434.2
UNI/USDT,"[[8.206, 60.85]]","[[8.2269, 63.96]]",2022-08-03 02:09:25.237,216182963,UNI,USDT,62.5,8.206,60.85,8.2269,63.96
USDC/USDT,"[[0.9997, 344843.0]]","[[0.9998, 184715.0]]",2022-08-03 02:09:25.298,1312293,USDC,USDT,61.4,0.9997,344843.0,0.9998,184715.0
UST/USDT,[],[],2022-08-03 02:09:25.360,1960270,UST,USDT,62.3,,,,
VET/USDT,"[[0.028167, 10914.0]]","[[0.028201, 18500.0]]",2022-08-03 02:09:25.421,622290586,VET,USDT,61.1,0.028167,10914.0,0.028201,18500.0
XRP/USDT,[],[],2022-08-03 02:09:25.488,100846158,XRP,USDT,66.5,,,,
ADA/BTC,"[[2.184e-05, 6024.0]]","[[2.191e-05, 801.0]]",2022-08-03 02:09:25.563,124231629,ADA,BTC,74.9,2.184e-05,6024.0,2.191e-05,801.0
ATOM/BTC,"[[0.0004329, 236.92]]","[[0.0004337, 25.26]]",2022-08-03 02:09:25.632,21685539,ATOM,BTC,68.7,0.0004329,236.92,0.0004337,25.26
AVAX/BTC,"[[0.0009993, 24.16]]","[[0.0010011, 24.89]]",2022-08-03 02:09:25.699,24724270,AVAX,BTC,67.6,0.0009993,24.16,0.0010011,24.89
BCH/BTC,"[[0.005826, 1.932]]","[[0.005844, 1.507]]",2022-08-03 02:09:25.768,172850956,BCH,BTC,68.3,0.005826,1.932,0.005844,1.507
BNB/BTC,"[[0.012343, 0.9]]","[[0.0123582, 0.9]]",2022-08-03 02:09:25.828,247662488,BNB,BTC,60.4,0.012343,0.9,0.0123582,0.9
DOT/BTC,"[[0.0003447, 31.77]]","[[0.0003453, 63.49]]",2022-08-03 02:09:25.888,22628796,DOT,BTC,59.7,0.0003447,31.77,0.0003453,63.49
ETH/BTC,"[[0.07081, 0.255]]","[[0.070835, 0.255]]",2022-08-03 02:09:25.946,401775684,ETH,BTC,58.8,0.07081,0.255,0.070835,0.255
LINK/BTC,"[[0.00031356, 33.0]]","[[0.00031393, 33.0]]",2022-08-03 02:09:26.009,161563525,LINK,BTC,62.8,0.00031356,33.0,0.00031393,33.0
LRC/BTC,"[[1.75e-05, 596.0]]","[[1.756e-05, 2103.0]]",2022-08-03 02:09:26.074,11539298,LRC,BTC,64.3,1.75e-05,596.0,1.756e-05,2103.0
LTC/BTC,"[[0.002513, 238.84]]","[[0.002519, 29.73]]",2022-08-03 02:09:26.154,145211911,LTC,BTC,80.7,0.002513,238.84,0.002519,29.73
MANA/BTC,"[[4.178e-05, 596.0]]","[[4.182e-05, 3.0]]",2022-08-03 02:09:26.212,14681382,MANA,BTC,57.5,4.178e-05,596.0,4.182e-05,3.0
MATIC/BTC,"[[3.828e-05, 286.0]]","[[3.834e-05, 285.8]]",2022-08-03 02:09:26.274,16644770,MATIC,BTC,61.9,3.828e-05,286.0,3.834e-05,285.8
POLY/BTC,"[[9.56e-06, 1359.0]]","[[9.61e-06, 1224.0]]",2022-08-03 02:09:26.332,2911338,POLY,BTC,58.1,9.56e-06,1359.0,9.61e-06,1224.0
SOL/BTC,"[[0.0017192, 12.74]]","[[0.0017212, 6.46]]",2022-08-03 02:09:26.396,57907544,SOL,BTC,64.0,0.0017192,12.74,0.0017212,6.46
TRX/BTC,"[[2.96e-06, 4849.0]]","[[2.98e-06, 180700.0]]",2022-08-03 02:09:26.470,1895771,TRX,BTC,74.5,2.96e-06,4849.0,2.98e-06,180700.0
UNI/BTC,"[[0.00035977, 60.0]]","[[0.00036001, 3.0]]",2022-08-03 02:09:26.537,126067989,UNI,BTC,66.6,0.00035977,60.0,0.00036001,3.0
VET/BTC,"[[1.23e-06, 942057.0]]","[[1.24e-06, 944387.0]]",2022-08-03 02:09:26.603,55012775,VET,BTC,66.2,1.23e-06,942057.0,1.24e-06,944387.0
XRP/BTC,[],[],2022-08-03 02:09:26.664,48000651,XRP,BTC,60.4,,,,
XTZ/BTC,"[[7.41e-05, 233.56]]","[[7.42e-05, 19.46]]",2022-08-03 02:09:26.736,78481794,XTZ,BTC,72.1,7.41e-05,233.56,7.42e-05,19.46
ADA/BUSD,"[[0.498, 5256.8]]","[[0.5, 4877.2]]",2022-08-03 02:09:26.808,9606726,ADA,BUSD,72.4,0.498,5256.8,0.5,4877.2
ALGO/BUSD,"[[0.3245, 938.97]]","[[0.3252, 61.56]]",2022-08-03 02:09:26.881,180541207,ALGO,BUSD,72.5,0.3245,938.97,0.3252,61.56
BNB/BUSD,"[[281.5837, 1.77]]","[[282.2504, 33.61]]",2022-08-03 02:09:26.950,213233928,BNB,BUSD,68.8,281.5837,1.77,282.2504,33.61
BTC/BUSD,"[[22820.59, 0.0405]]","[[22836.64, 0.040852]]",2022-08-03 02:09:27.011,576247823,BTC,BUSD,61.7,22820.59,0.0405,22836.64,0.040852
EOS/BUSD,"[[1.1732, 255.43]]","[[1.1764, 255.31]]",2022-08-03 02:09:27.073,119674097,EOS,BUSD,62.1,1.1732,255.43,1.1764,255.31
ETH/BUSD,"[[1616.17, 0.32]]","[[1617.84, 0.29312]]",2022-08-03 02:09:27.135,432592848,ETH,BUSD,61.5,1616.17,0.32,1617.84,0.29312
LPT/BUSD,"[[10.91, 22.87]]","[[10.96, 70.96]]",2022-08-03 02:09:27.195,10977496,LPT,BUSD,59.7,10.91,22.87,10.96,70.96
MANA/BUSD,"[[0.9537, 314.0]]","[[0.9558, 314.0]]",2022-08-03 02:09:27.263,26945710,MANA,BUSD,68.5,0.9537,314.0,0.9558,314.0
MATIC/BUSD,"[[0.87349, 286.0]]","[[0.87554, 624.9]]",2022-08-03 02:09:27.339,349449262,MATIC,BUSD,75.5,0.87349,286.0,0.87554,624.9
NEAR/BUSD,"[[4.261, 70.3]]","[[4.273, 70.2]]",2022-08-03 02:09:27.403,39903256,NEAR,BUSD,63.9,4.261,70.3,4.273,70.2
OMG/BUSD,"[[2.1486, 129.4]]","[[2.1553, 377.11]]",2022-08-03 02:09:27.462,172112069,OMG,BUSD,59.3,2.1486,129.4,2.1553,377.11
ONE/BUSD,"[[0.021534, 13917.0]]","[[0.021599, 13906.0]]",2022-08-03 02:09:27.523,81962092,ONE,BUSD,61.2,0.021534,13917.0,0.021599,13906.0
POLY/BUSD,"[[0.2184, 1108.1]]","[[0.2194, 989.5]]",2022-08-03 02:09:27.592,4004350,POLY,BUSD,68.7,0.2184,1108.1,0.2194,989.5
SOL/BUSD,"[[39.2, 8.56]]","[[39.36, 0.73]]",2022-08-03 02:09:27.654,41180076,SOL,BUSD,61.9,39.2,8.56,39.36,0.73
TRX/BUSD,"[[0.06759, 13102.5]]","[[0.06773, 40846.8]]",2022-08-03 02:09:27.714,11057812,TRX,BUSD,60.2,0.06759,13102.5,0.06773,40846.8
USDC/BUSD,"[[1.0, 304956.95]]","[[1.0001, 284014.08]]",2022-08-03 02:09:27.776,645731,USDC,BUSD,61.6,1.0,304956.95,1.0001,284014.08
XRP/BUSD,[],[],2022-08-03 02:09:27.844,28045681,XRP,BUSD,68.4,,,,
XTZ/BUSD,"[[1.6932, 177.05]]","[[1.6983, 196.4]]",2022-08-03 02:09:27.904,126792483,XTZ,BUSD,59.6,1.6932,177.05,1.6983,196.4
BTC/USDC,"[[22821.37, 0.003024]]","[[22842.28, 0.12]]",2022-08-03 02:09:27.970,275950091,BTC,USDC,66.6,22821.37,0.003024,22842.28,0.12
ETH/USDC,"[[1616.31, 0.305]]","[[1617.84, 0.305]]",2022-08-03 02:09:28.030,99590726,ETH,USDC,59.5,1616.31,0.305,1617.84,0.305
BTC/UST,[],[],2022-08-03 02:09:28.101,2296799,BTC,UST,71.3,,,,
