,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
MATIC/BTC,"[[3.844e-05, 281.5]]","[[3.85e-05, 317.1]]",2022-08-02 21:59:47.236,16632496,MATIC,BTC,58.7,3.844e-05,281.5,3.85e-05,317.1
POLY/BTC,"[[9.66e-06, 1383.0]]","[[9.71e-06, 1003.0]]",2022-08-02 21:59:47.301,2909586,POLY,BTC,64.6,9.66e-06,1383.0,9.71e-06,1003.0
SOL/BTC,"[[0.001785, 12.12]]","[[0.0017876, 96.98]]",2022-08-02 21:59:47.368,57819443,SOL,BTC,67.5,0.001785,12.12,0.0017876,96.98
TRX/BTC,"[[2.96e-06, 856141.0]]","[[2.99e-06, 91714.0]]",2022-08-02 21:59:47.429,1894887,TRX,BTC,60.9,2.96e-06,856141.0,2.99e-06,91714.0
XRP/BTC,[],[],2022-08-02 21:59:47.493,48000651,XRP,BTC,64.1,,,,
ADA/BUSD,"[[0.5, 5234.1]]","[[0.502, 13851.5]]",2022-08-02 21:59:47.555,9602617,ADA,BUSD,61.9,0.5,5234.1,0.502,13851.5
BNB/BUSD,"[[284.7653, 20.15]]","[[285.452, 0.5]]",2022-08-02 21:59:47.619,213193856,BNB,BUSD,63.9,284.7653,20.15,285.452,0.5
BTC/BUSD,"[[23083.88, 0.021651]]","[[23102.51, 0.021646]]",2022-08-02 21:59:47.680,576123218,BTC,BUSD,61.5,23083.88,0.021651,23102.51,0.021646
ETH/BUSD,"[[1655.57, 1.50959]]","[[1657.96, 0.65]]",2022-08-02 21:59:47.751,432405976,ETH,BUSD,70.5,1655.57,1.50959,1657.96,0.65
MANA/BUSD,"[[0.9706, 308.0]]","[[0.9731, 308.0]]",2022-08-02 21:59:47.813,26926325,MANA,BUSD,61.8,0.9706,308.0,0.9731,308.0
MATIC/BUSD,"[[0.88772, 281.4]]","[[0.8888, 281.3]]",2022-08-02 21:59:47.874,349378235,MATIC,BUSD,61.1,0.88772,281.4,0.8888,281.3
POLY/BUSD,"[[0.2227, 1165.9]]","[[0.2244, 2388.5]]",2022-08-02 21:59:47.936,4001971,POLY,BUSD,62.3,0.2227,1165.9,0.2244,2388.5
SOL/BUSD,"[[41.19, 68.72]]","[[41.29, 5.16]]",2022-08-02 21:59:48.000,41145447,SOL,BUSD,63.6,41.19,68.72,41.29,5.16
TRX/BUSD,"[[0.06864, 83623.1]]","[[0.06876, 4368.0]]",2022-08-02 21:59:48.068,11048192,TRX,BUSD,67.9,0.06864,83623.1,0.06876,4368.0
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-02 21:59:48.132,645669,USDC,BUSD,64.1,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-02 21:59:48.190,28045681,XRP,BUSD,58.5,,,,
BTC/USDC,"[[23092.15, 0.324691]]","[[23099.83, 0.324735]]",2022-08-02 21:59:48.247,275612822,BTC,USDC,57.0,23092.15,0.324691,23099.83,0.324735
ETH/USDC,"[[1656.32, 1.509]]","[[1657.63, 4.5263]]",2022-08-02 21:59:48.307,99434685,ETH,USDC,59.7,1656.32,1.509,1657.63,4.5263
BTC/UST,[],[],2022-08-02 21:59:48.365,2296799,BTC,UST,57.5,,,,
