,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
POLY/USDT,"[[0.1873, 800.0]]","[[0.1886, 244.0]]",2022-07-05 15:13:16.121,3643070,POLY,USDT,79.9,0.1873,800.0,0.1886,244.0
SOL/USDT,"[[33.2056, 12.0]]","[[33.2354, 12.0]]",2022-07-05 15:16:24.349,501545343,SOL,USDT,1745.2,33.2056,12.0,33.2354,12.0
TRX/USDT,"[[0.06666, 11264.4]]","[[0.0668, 14161.0]]",2022-07-05 15:16:27.639,14722716,TRX,USDT,3288.6,0.06666,11264.4,0.0668,14161.0
USDC/USDT,"[[1.001, 203462.0]]","[[1.0016, 376353.0]]",2022-07-05 15:16:27.707,1226134,USDC,USDT,67.8,1.001,203462.0,1.0016,376353.0
UST/USDT,[],[],2022-07-05 15:16:27.842,1960270,UST,USDT,134.5,,,,
XRP/USDT,[],[],2022-07-05 15:16:27.908,100846158,XRP,USDT,66.2,,,,
ADA/BTC,"[[2.298e-05, 1676.0]]","[[2.305e-05, 10913.0]]",2022-07-05 15:16:27.975,122120901,ADA,BTC,66.6,2.298e-05,1676.0,2.305e-05,10913.0
BNB/BTC,"[[0.0115348, 0.13]]","[[0.0115483, 0.11]]",2022-07-05 15:16:28.045,243623381,BNB,BTC,70.4,0.0115348,0.13,0.0115483,0.11
ETH/BTC,"[[0.05582, 0.32]]","[[0.055849, 0.528]]",2022-07-05 15:16:28.114,377747165,ETH,BTC,68.3,0.05582,0.32,0.055849,0.528
MANA/BTC,"[[4.348e-05, 350.0]]","[[4.357e-05, 69.0]]",2022-07-05 15:16:28.182,13381767,MANA,BTC,68.4,4.348e-05,350.0,4.357e-05,69.0
MATIC/BTC,"[[2.552e-05, 690.1]]","[[2.557e-05, 454.1]]",2022-07-05 15:16:28.250,13643209,MATIC,BTC,67.7,2.552e-05,690.1,2.557e-05,454.1
POLY/BTC,"[[9.68e-06, 941.0]]","[[9.73e-06, 239.0]]",2022-07-05 15:16:28.325,2420669,POLY,BTC,75.0,9.68e-06,941.0,9.73e-06,239.0
SOL/BTC,"[[0.0017196, 0.18]]","[[0.0017215, 7.5]]",2022-07-05 15:16:28.400,49638126,SOL,BTC,74.8,0.0017196,0.18,0.0017215,7.5
TRX/BTC,"[[3.43e-06, 849278.0]]","[[3.45e-06, 20915.0]]",2022-07-05 15:16:28.468,1580031,TRX,BTC,68.1,3.43e-06,849278.0,3.45e-06,20915.0
XRP/BTC,[],[],2022-07-05 15:16:28.536,48000651,XRP,BTC,68.4,,,,
ADA/BUSD,"[[0.445, 5609.2]]","[[0.447, 24144.5]]",2022-07-05 15:16:28.603,8925318,ADA,BUSD,66.8,0.445,5609.2,0.447,24144.5
BNB/BUSD,"[[223.4975, 2.39]]","[[223.8123, 33.46]]",2022-07-05 15:16:28.669,207237679,BNB,BUSD,65.8,223.4975,2.39,223.8123,33.46
BTC/BUSD,"[[19370.36, 0.034]]","[[19382.86, 0.034]]",2022-07-05 15:16:28.741,526452044,BTC,BUSD,72.3,19370.36,0.034,19382.86,0.034
ETH/BUSD,"[[1081.64, 0.42]]","[[1082.33, 8e-05]]",2022-07-05 15:16:28.810,394935434,ETH,BUSD,68.3,1081.64,0.42,1082.33,8e-05
MANA/BUSD,"[[0.8418, 300.0]]","[[0.8445, 57.0]]",2022-07-05 15:16:28.878,24548780,MANA,BUSD,68.3,0.8418,300.0,0.8445,57.0
MATIC/BUSD,"[[0.49427, 606.1]]","[[0.49504, 4504.8]]",2022-07-05 15:16:28.946,331854627,MATIC,BUSD,68.2,0.49427,606.1,0.49504,4504.8
POLY/BUSD,"[[0.1875, 1396.6]]","[[0.1885, 244.0]]",2022-07-05 15:16:29.012,3423103,POLY,BUSD,66.2,0.1875,1396.6,0.1885,244.0
SOL/BUSD,"[[33.3, 0.68]]","[[33.37, 8.76]]",2022-07-05 15:16:29.079,36827073,SOL,BUSD,66.3,33.3,0.68,33.37,8.76
TRX/BUSD,"[[0.06659, 10555.1]]","[[0.06671, 17144.7]]",2022-07-05 15:16:29.150,9528480,TRX,BUSD,70.8,0.06659,10555.1,0.06671,17144.7
USDC/BUSD,"[[0.9998, 63851.52]]","[[1.0, 178692.97]]",2022-07-05 15:16:29.222,637687,USDC,BUSD,72.1,0.9998,63851.52,1.0,178692.97
XRP/BUSD,[],[],2022-07-05 15:16:29.303,28045681,XRP,BUSD,81.2,,,,
BTC/USDC,"[[19372.33, 0.035]]","[[19389.07, 0.036173]]",2022-07-05 15:16:29.371,232599820,BTC,USDC,68.1,19372.33,0.035,19389.07,0.036173
ETH/USDC,"[[1081.93, 0.415]]","[[1083.42, 0.3493]]",2022-07-05 15:16:29.437,68069837,ETH,USDC,65.7,1081.93,0.415,1083.42,0.3493
BTC/UST,[],[],2022-07-05 15:16:29.506,2296799,BTC,UST,69.0,,,,
