,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
BTC/USDT,"[[23112.79, 0.113433]]","[[23121.18, 0.111652]]",2022-08-02 22:43:45.581,1254660830,BTC,USDT,66.9,23112.79,0.113433,23121.18,0.111652
BUSD/USDT,"[[0.9996, 187955.95]]","[[0.9997, 166316.9]]",2022-08-02 22:43:45.650,3777869,BUSD,USDT,69.2,0.9996,187955.95,0.9997,166316.9
ETH/USDT,"[[1650.02, 0.9]]","[[1650.77, 0.9]]",2022-08-02 22:43:45.718,1174698055,ETH,USDT,67.7,1650.02,0.9,1650.77,0.9
MANA/USDT,"[[0.9726, 346.0]]","[[0.9755, 346.0]]",2022-08-02 22:43:45.785,51904202,MANA,USDT,67.5,0.9726,346.0,0.9755,346.0
MATIC/USDT,"[[0.892, 6140.1]]","[[0.894, 279.7]]",2022-08-02 22:43:45.856,48490272,MATIC,USDT,70.5,0.892,6140.1,0.894,279.7
POLY/USDT,"[[0.223, 1263.9]]","[[0.2248, 2669.4]]",2022-08-02 22:43:45.925,4305186,POLY,USDT,69.2,0.223,1263.9,0.2248,2669.4
SOL/USDT,"[[41.2802, 12.1]]","[[41.2943, 11.5]]",2022-08-02 22:43:45.997,552756144,SOL,USDT,71.9,41.2802,12.1,41.2943,11.5
TRX/USDT,"[[0.06854, 4372.0]]","[[0.06866, 7327.8]]",2022-08-02 22:43:46.066,16853725,TRX,USDT,68.9,0.06854,4372.0,0.06866,7327.8
USDC/USDT,"[[0.9997, 347189.0]]","[[0.9998, 187957.0]]",2022-08-02 22:43:46.132,1312175,USDC,USDT,65.8,0.9997,347189.0,0.9998,187957.0
UST/USDT,[],[],2022-08-02 22:43:46.204,1960270,UST,USDT,72.1,,,,
XRP/USDT,[],[],2022-08-02 22:43:46.273,100846158,XRP,USDT,68.7,,,,
ADA/BTC,"[[2.167e-05, 2992.0]]","[[2.172e-05, 14579.0]]",2022-08-02 22:43:46.341,124222332,ADA,BTC,68.0,2.167e-05,2992.0,2.172e-05,14579.0
BNB/BTC,"[[0.0123189, 0.9]]","[[0.0123311, 0.9]]",2022-08-02 22:43:46.412,247642379,BNB,BTC,70.6,0.0123189,0.9,0.0123311,0.9
ETH/BTC,"[[0.071366, 0.013]]","[[0.071415, 0.293]]",2022-08-02 22:43:46.480,401604460,ETH,BTC,68.1,0.071366,0.013,0.071415,0.293
MANA/BTC,"[[4.21e-05, 271.0]]","[[4.217e-05, 612.0]]",2022-08-02 22:43:46.546,14672649,MANA,BTC,66.5,4.21e-05,271.0,4.217e-05,612.0
MATIC/BTC,"[[3.861e-05, 279.9]]","[[3.868e-05, 279.6]]",2022-08-02 22:43:46.616,16633938,MATIC,BTC,70.2,3.861e-05,279.9,3.868e-05,279.6
POLY/BTC,"[[9.67e-06, 1156.0]]","[[9.73e-06, 1282.0]]",2022-08-02 22:43:46.687,2909886,POLY,BTC,70.4,9.67e-06,1156.0,9.73e-06,1282.0
SOL/BTC,"[[0.0017851, 10.27]]","[[0.001787, 12.1]]",2022-08-02 22:43:46.766,57825681,SOL,BTC,78.6,0.0017851,10.27,0.001787,12.1
TRX/BTC,"[[2.96e-06, 745566.0]]","[[2.98e-06, 202872.0]]",2022-08-02 22:43:46.844,1894960,TRX,BTC,78.3,2.96e-06,745566.0,2.98e-06,202872.0
XRP/BTC,[],[],2022-08-02 22:43:46.909,48000651,XRP,BTC,65.5,,,,
ADA/BUSD,"[[0.501, 885.8]]","[[0.502, 998.0]]",2022-08-02 22:43:46.978,9603095,ADA,BUSD,68.3,0.501,885.8,0.502,998.0
BNB/BUSD,"[[284.737, 1.75]]","[[285.4124, 0.5]]",2022-08-02 22:43:47.044,213198596,BNB,BUSD,66.2,284.737,1.75,285.4124,0.5
BTC/BUSD,"[[23114.07, 0.0405]]","[[23122.43, 0.0405]]",2022-08-02 22:43:47.114,576133218,BTC,BUSD,70.4,23114.07,0.0405,23122.43,0.0405
ETH/BUSD,"[[1649.15, 0.32]]","[[1650.76, 0.32]]",2022-08-02 22:43:47.184,432421987,ETH,BUSD,70.0,1649.15,0.32,1650.76,0.32
MANA/BUSD,"[[0.9727, 1026.0]]","[[0.9751, 307.0]]",2022-08-02 22:43:47.255,26927612,MANA,BUSD,70.2,0.9727,1026.0,0.9751,307.0
MATIC/BUSD,"[[0.89227, 100.0]]","[[0.89422, 279.8]]",2022-08-02 22:43:47.323,349386763,MATIC,BUSD,68.4,0.89227,100.0,0.89422,279.8
POLY/BUSD,"[[0.2231, 1166.6]]","[[0.2249, 3124.6]]",2022-08-02 22:43:47.389,4002420,POLY,BUSD,66.2,0.2231,1166.6,0.2249,3124.6
SOL/BUSD,"[[41.25, 48.04]]","[[41.37, 16.38]]",2022-08-02 22:43:47.463,41149003,SOL,BUSD,73.8,41.25,48.04,41.37,16.38
TRX/BUSD,"[[0.06856, 11625.0]]","[[0.06868, 4372.2]]",2022-08-02 22:43:47.532,11049616,TRX,BUSD,69.1,0.06856,11625.0,0.06868,4372.2
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-02 22:43:47.601,645683,USDC,BUSD,68.3,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-02 22:43:47.673,28045681,XRP,BUSD,72.5,,,,
BTC/USDC,"[[23114.97, 0.055]]","[[23123.02, 0.324414]]",2022-08-02 22:43:47.742,275654490,BTC,USDC,68.4,23114.97,0.055,23123.02,0.324414
ETH/USDC,"[[1649.71, 0.305]]","[[1650.45, 0.305]]",2022-08-02 22:43:47.808,99455602,ETH,USDC,66.3,1649.71,0.305,1650.45,0.305
BTC/UST,[],[],2022-08-02 22:43:47.878,2296799,BTC,UST,70.3,,,,
