Date,High,Low,Open,Close,Volume,Adj Close
2019-09-13,148.57000732421875,145.5800018310547,148.38999938964844,146.30999755859375,1631700.0,136.18453979492188
2019-09-16,147.22999572753906,145.52999877929688,145.7100067138672,146.33999633789062,1161000.0,136.21243286132812
2019-09-17,148.1199951171875,146.2100067138672,146.47999572753906,147.25,1322900.0,137.05946350097656
2019-09-18,147.0,144.6999969482422,145.83999633789062,146.47000122070312,1276900.0,136.33346557617188
2019-09-19,148.41000366210938,146.75,146.8000030517578,146.94000244140625,952300.0,136.7709503173828
2019-09-20,148.3300018310547,146.07000732421875,146.55999755859375,146.27999877929688,2418600.0,136.15660095214844
2019-09-23,147.38999938964844,145.8300018310547,146.17999267578125,146.5399932861328,823800.0,136.3986053466797
2019-09-24,148.2100067138672,146.4199981689453,146.88999938964844,146.75,1056200.0,136.59408569335938
2019-09-25,147.00999450683594,145.77999877929688,146.85000610351562,146.85000610351562,839000.0,136.6871795654297
2019-09-26,148.41000366210938,146.8300018310547,146.89999389648438,148.10000610351562,799900.0,137.8506317138672
2019-09-27,148.64999389648438,147.14999389648438,148.5399932861328,148.0,1204100.0,137.75759887695312
2019-09-30,149.3800048828125,147.97999572753906,147.97999572753906,148.69000244140625,886500.0,138.39984130859375
2019-10-01,149.5800018310547,145.52000427246094,149.27000427246094,145.5500030517578,1236600.0,135.4771270751953
2019-10-02,145.07000732421875,141.75999450683594,144.8300018310547,142.38999938964844,1376000.0,132.53582763671875
2019-10-03,142.39999389648438,140.69000244140625,142.1199951171875,141.72999572753906,1215300.0,131.9215087890625
2019-10-04,145.2100067138672,141.8000030517578,142.0,144.9600067138672,1229400.0,134.927978515625
2019-10-07,144.63999938964844,143.05999755859375,144.63999938964844,143.14999389648438,891500.0,133.24322509765625
2019-10-08,142.42999267578125,140.60000610351562,142.42999267578125,140.6300048828125,1148500.0,130.89764404296875
2019-10-09,141.6699981689453,140.6199951171875,141.39999389648438,141.3000030517578,724800.0,131.52127075195312
2019-10-10,142.60000610351562,140.7899932861328,141.16000366210938,141.55999755859375,846200.0,131.7632598876953
2019-10-11,143.83999633789062,142.4199981689453,143.16000366210938,142.60000610351562,1187500.0,132.73130798339844
2019-10-14,143.3000030517578,142.16000366210938,142.42999267578125,143.11000061035156,602000.0,133.20599365234375
2019-10-15,144.5,143.13999938964844,143.49000549316406,143.30999755859375,878200.0,133.39215087890625
2019-10-16,142.91000366210938,141.55999755859375,142.83999633789062,142.57000732421875,912600.0,132.703369140625
2019-10-17,142.86000061035156,140.42999267578125,142.61000061035156,140.47999572753906,1111300.0,130.7579803466797
2019-10-18,141.6699981689453,140.2100067138672,140.75999450683594,141.36000061035156,1505000.0,131.57708740234375
2019-10-21,142.22000122070312,141.41000366210938,141.99000549316406,141.91000366210938,1716300.0,132.0890350341797
2019-10-22,133.75,129.82000732421875,132.57000732421875,130.14999389648438,3551600.0,121.14289093017578
2019-10-23,133.02999877929688,129.69000244140625,130.07000732421875,132.16000366210938,1933900.0,123.01380920410156
2019-10-24,132.72999572753906,131.0399932861328,132.33999633789062,131.42999267578125,1281500.0,122.33430480957031
2019-10-25,131.44000244140625,129.5,131.0500030517578,130.42999267578125,1342300.0,121.40351104736328
2019-10-28,131.1999969482422,129.22999572753906,130.75,129.3000030517578,1525500.0,120.3517074584961
2019-10-29,129.8800048828125,128.2899932861328,129.0500030517578,128.92999267578125,2190700.0,120.00731658935547
2019-10-30,130.25999450683594,128.74000549316406,129.10000610351562,129.77999877929688,1353300.0,120.79849243164062
2019-10-31,131.1199951171875,128.9499969482422,129.41000366210938,131.05999755859375,1864100.0,121.98992156982422
2019-11-01,131.55999755859375,129.77000427246094,131.52000427246094,130.72000122070312,1005000.0,121.6734390258789
2019-11-04,131.60000610351562,129.83999633789062,131.13999938964844,130.1999969482422,1106900.0,121.18944549560547
