Date,High,Low,Open,Close,Volume,Adj Close
2019-10-11,60.380001068115234,59.88999938964844,60.0,59.93000030517578,11349000.0,52.078243255615234
2019-10-14,59.97999954223633,59.560001373291016,59.93000030517578,59.599998474121094,6876100.0,51.791481018066406
2019-10-15,60.689998626708984,59.599998474121094,59.68000030517578,60.54999923706055,11679200.0,52.61701202392578
2019-10-16,60.40999984741211,59.95000076293945,60.13999938964844,60.290000915527344,9298100.0,52.391082763671875
2019-10-17,60.43000030517578,60.15999984741211,60.22999954223633,60.40999984741211,7323700.0,52.495357513427734
2019-10-18,61.29999923706055,60.310001373291016,60.349998474121094,61.04999923706055,12339700.0,53.05149841308594
2019-10-21,61.22999954223633,60.65999984741211,61.0099983215332,60.75,10882300.0,52.790809631347656
2019-10-22,61.22999954223633,60.5099983215332,61.22999954223633,60.77000045776367,9603600.0,52.80818557739258
2019-10-23,61.31999969482422,60.54999923706055,60.599998474121094,60.880001068115234,10375600.0,52.90378189086914
2019-10-24,61.02000045776367,60.40999984741211,60.880001068115234,60.58000183105469,11143800.0,52.64308547973633
2019-10-25,60.880001068115234,59.209999084472656,60.599998474121094,60.369998931884766,15036400.0,52.460601806640625
2019-10-28,60.65999984741211,60.040000915527344,60.45000076293945,60.18000030517578,14621400.0,52.29549789428711
2019-10-29,60.31999969482422,60.06999969482422,60.11000061035156,60.189998626708984,10619900.0,52.30418395996094
2019-10-30,61.06999969482422,60.40999984741211,60.459999084472656,60.81999969482422,12136500.0,52.85163497924805
2019-10-31,60.81999969482422,60.099998474121094,60.79999923706055,60.470001220703125,12226600.0,52.54750061035156
2019-11-01,61.34000015258789,60.15999984741211,61.290000915527344,60.369998931884766,9629100.0,52.460601806640625
2019-11-04,60.61000061035156,59.54999923706055,59.68000030517578,59.869998931884766,10133300.0,52.02610778808594
2019-11-05,59.869998931884766,59.349998474121094,59.70000076293945,59.5,10645400.0,51.70458221435547
2019-11-06,60.130001068115234,59.630001068115234,59.70000076293945,60.130001068115234,9287600.0,52.252037048339844
2019-11-07,60.58000183105469,59.959999084472656,60.2599983215332,60.529998779296875,14604400.0,52.599632263183594
2019-11-08,60.15999984741211,58.959999084472656,60.04999923706055,59.349998474121094,17644600.0,51.57423400878906
2019-11-11,59.689998626708984,59.209999084472656,59.29999923706055,59.61000061035156,7754000.0,51.800167083740234
2019-11-12,59.939998626708984,59.13999938964844,59.90999984741211,59.31999969482422,7709400.0,51.548160552978516
2019-11-13,59.52000045776367,58.79999923706055,59.150001525878906,59.40999984741211,10255600.0,51.62637710571289
2019-11-14,59.34000015258789,58.84000015258789,58.93000030517578,59.34000015258789,9530200.0,51.565547943115234
2019-11-15,59.529998779296875,59.060001373291016,59.47999954223633,59.5099983215332,11758800.0,51.7132682800293
2019-11-18,59.459999084472656,59.04999923706055,59.459999084472656,59.439998626708984,10165100.0,51.652442932128906
2019-11-19,59.75,59.279998779296875,59.43000030517578,59.5,10492700.0,51.70458221435547
2019-11-20,59.65999984741211,59.09000015258789,59.4900016784668,59.47999954223633,12362100.0,51.68720245361328
2019-11-21,59.689998626708984,59.27000045776367,59.61000061035156,59.61000061035156,8056000.0,51.800167083740234
2019-11-22,60.029998779296875,59.65999984741211,59.65999984741211,59.75,10741300.0,51.92182540893555
2019-11-25,59.849998474121094,59.220001220703125,59.83000183105469,59.380001068115234,10644500.0,51.60029983520508
2019-11-26,59.90999984741211,59.130001068115234,59.54999923706055,59.88999938964844,11936900.0,52.043487548828125
2019-11-27,60.27000045776367,59.9900016784668,60.0099983215332,60.099998474121094,8795300.0,52.22597122192383
2019-11-29,60.529998779296875,60.15999984741211,60.15999984741211,60.2400016784668,6791400.0,52.347633361816406
2019-12-02,60.22999954223633,59.630001068115234,60.20000076293945,59.959999084472656,9142000.0,52.104312896728516
2019-12-03,60.20000076293945,59.58000183105469,59.9900016784668,60.13999938964844,10289400.0,52.26072692871094
2019-12-04,60.630001068115234,59.849998474121094,60.02000045776367,60.529998779296875,8237500.0,52.599632263183594
2019-12-05,60.91999816894531,60.31999969482422,60.630001068115234,60.81999969482422,9812500.0,52.85163497924805
2019-12-06,61.279998779296875,60.90999984741211,61.0,61.189998626708984,9296900.0,53.17316818237305
2019-12-09,61.11000061035156,60.869998931884766,60.97999954223633,61.0099983215332,9370200.0,53.016754150390625
2019-12-10,61.22999954223633,60.790000915527344,61.150001525878906,61.22999954223633,8290900.0,53.207923889160156
2019-12-11,61.41999816894531,60.9900016784668,61.36000061035156,61.08000183105469,9657500.0,53.07758331298828
2019-12-12,61.630001068115234,61.099998474121094,61.099998474121094,61.16999816894531,8571600.0,53.15578079223633
2019-12-13,61.189998626708984,60.25,61.119998931884766,60.810001373291016,10585900.0,52.84295654296875
2019-12-16,61.27000045776367,60.709999084472656,60.72999954223633,61.22999954223633,11493000.0,53.207923889160156
2019-12-17,61.709999084472656,61.349998474121094,61.400001525878906,61.4900016784668,13648700.0,53.43386459350586
2019-12-18,61.70000076293945,60.81999969482422,61.5099983215332,60.86000061035156,17292600.0,52.88639831542969
